time,x-axis,y-axis,z-axis,Event1,Event2,latitude,longitude
24.324 , -0.5700000000000001 , 6.16 , 7.46,0,0,0.0 , 0.0
24.354 , -0.46 , 5.97 , 7.46,0,0,0.0 , 0.0
24.385 , -0.42 , 5.97 , 7.43,0,0,0.0 , 0.0
24.429000000000002 , -0.5700000000000001 , 6.05 , 7.5,0,0,0.0 , 0.0
24.46 , -0.5 , 6.09 , 7.66,0,0,0.0 , 0.0
24.491 , -0.77 , 6.28 , 7.2700000000000005,0,0,0.0 , 0.0
24.522000000000002 , -0.73 , 6.2 , 7.5,0,0,0.0 , 0.0
24.553 , -0.5700000000000001 , 6.05 , 7.7700000000000005,0,0,0.0 , 0.0
24.584 , -0.77 , 6.13 , 7.390000000000001,0,0,0.0 , 0.0
24.615000000000002 , -0.77 , 6.09 , 7.5,0,0,0.0 , 0.0
24.645 , -0.65 , 5.93 , 7.7700000000000005,0,0,0.0 , 0.0
24.676000000000002 , -0.61 , 5.82 , 7.8500000000000005,0,0,0.0 , 0.0
24.706 , -0.65 , 5.78 , 7.8500000000000005,0,0,0.0 , 0.0
24.737000000000002 , -0.5700000000000001 , 5.9 , 7.58,0,0,0.0 , 0.0
24.799 , -0.65 , 6.01 , 7.66,0,0,0.0 , 0.0
24.830000000000002 , -0.84 , 6.09 , 7.58,0,0,0.0 , 0.0
24.863 , -0.6900000000000001 , 6.01 , 7.66,0,0,0.0 , 0.0
24.893 , -0.65 , 6.09 , 7.66,0,0,0.0 , 0.0
24.924 , -0.73 , 6.09 , 7.7700000000000005,0,0,0.0 , 0.0
24.955000000000002 , -0.54 , 5.97 , 7.73,0,0,0.0 , 0.0
24.986 , -0.54 , 6.05 , 7.5,0,0,0.0 , 0.0
25.016000000000002 , -0.54 , 6.09 , 7.3100000000000005,0,0,0.0 , 0.0
25.047 , -0.5700000000000001 , 6.05 , 7.2,0,0,0.0 , 0.0
25.077 , -0.77 , 6.2 , 7.16,0,0,0.0 , 0.0
25.108 , -0.84 , 6.28 , 7.390000000000001,0,0,0.0 , 0.0
25.138 , -1.0 , 6.43 , 7.3500000000000005,0,0,0.0 , 0.0
25.168 , -1.22 , 6.62 , 7.3500000000000005,0,0,0.0 , 0.0
25.199 , -0.92 , 6.47 , 7.390000000000001,0,0,0.0 , 0.0
25.23 , -0.61 , 6.28 , 7.24,0,0,0.0 , 0.0
25.26 , -0.8 , 6.3500000000000005 , 7.08,0,0,0.0 , 0.0
25.291 , -0.84 , 6.390000000000001 , 7.16,0,0,0.0 , 0.0
25.321 , -0.54 , 6.24 , 7.3100000000000005,0,0,0.0 , 0.0
25.352 , -0.54 , 6.2 , 7.2700000000000005,0,0,0.0 , 0.0
25.382 , -0.6900000000000001 , 6.28 , 7.2700000000000005,0,0,0.0 , 0.0
25.412 , -0.65 , 6.24 , 7.3500000000000005,0,0,0.0 , 0.0
25.443 , -0.8 , 6.32 , 7.24,0,0,0.0 , 0.0
25.479 , -1.19 , 6.51 , 7.3100000000000005,0,0,0.0 , 0.0
25.51 , -1.19 , 6.55 , 7.3500000000000005,0,0,0.0 , 0.0
25.54 , -1.0 , 6.390000000000001 , 7.43,0,0,0.0 , 0.0
25.571 , -1.03 , 6.390000000000001 , 7.3100000000000005,0,0,0.0 , 0.0
25.601 , -1.0 , 6.390000000000001 , 7.24,0,0,0.0 , 0.0
25.632 , -0.84 , 6.24 , 7.2700000000000005,0,0,0.0 , 0.0
25.662 , -0.84 , 6.2 , 7.24,0,0,0.0 , 0.0
25.693 , -1.07 , 6.24 , 7.2,0,0,0.0 , 0.0
25.723 , -1.22 , 6.16 , 7.5,0,0,0.0 , 0.0
25.754 , -1.11 , 6.05 , 7.8500000000000005,0,0,0.0 , 0.0
25.784 , -1.1500000000000001 , 5.97 , 7.890000000000001,0,0,0.0 , 0.0
25.815 , -1.07 , 5.93 , 7.96,0,0,0.0 , 0.0
25.845 , -0.8 , 5.74 , 7.96,0,0,0.0 , 0.0
25.876 , -0.77 , 5.7 , 7.66,0,0,0.0 , 0.0
25.906 , -0.96 , 5.78 , 7.54,0,0,0.0 , 0.0
25.937 , -1.03 , 5.78 , 7.54,0,0,0.0 , 0.0
25.968 , -1.0 , 5.7 , 7.58,0,0,0.0 , 0.0
25.998 , -1.11 , 5.78 , 7.66,0,0,0.0 , 0.0
26.029 , -1.1500000000000001 , 5.93 , 7.8100000000000005,0,0,0.0 , 0.0
26.059 , -1.03 , 5.97 , 7.92,0,0,0.0 , 0.0
26.09 , -0.88 , 5.97 , 7.890000000000001,0,0,0.0 , 0.0
26.12 , -0.84 , 6.01 , 7.66,0,0,0.0 , 0.0
26.151 , -0.96 , 6.05 , 7.43,0,0,0.0 , 0.0
26.181 , -0.77 , 5.93 , 7.66,0,0,0.0 , 0.0
26.212 , -0.77 , 5.93 , 7.58,0,0,0.0 , 0.0
26.242 , -0.92 , 6.01 , 7.390000000000001,0,0,0.0 , 0.0
26.273 , -0.88 , 5.93 , 7.46,0,0,0.0 , 0.0
26.303 , -0.8 , 5.93 , 7.69,0,0,0.0 , 0.0
26.334 , -0.8 , 6.13 , 7.69,0,0,0.0 , 0.0
26.364 , -0.88 , 6.28 , 7.62,0,0,0.0 , 0.0
26.395 , -0.88 , 6.32 , 7.54,0,0,0.0 , 0.0
26.425 , -0.8 , 6.01 , 7.54,0,0,0.0 , 0.0
26.456 , -0.6900000000000001 , 5.93 , 7.43,0,0,0.0 , 0.0
26.486 , -0.92 , 5.74 , 7.5,0,0,0.0 , 0.0
26.517 , -0.84 , 5.74 , 7.54,0,0,0.0 , 0.0
26.547 , -0.84 , 5.63 , 7.7700000000000005,0,0,0.0 , 0.0
26.578 , -0.96 , 5.78 , 7.73,0,0,0.0 , 0.0
26.608 , -1.11 , 5.59 , 8.0,0,0,0.0 , 0.0
26.639 , -1.11 , 5.55 , 8.08,0,0,0.0 , 0.0
26.67 , -1.19 , 5.55 , 7.7700000000000005,0,0,0.0 , 0.0
26.7 , -1.19 , 5.36 , 8.0,0,0,0.0 , 0.0
26.731 , -0.92 , 5.28 , 8.38,0,0,0.0 , 0.0
26.762 , -0.96 , 5.21 , 8.23,0,0,0.0 , 0.0
26.792 , -0.88 , 5.05 , 8.42,0,0,0.0 , 0.0
26.823 , -0.88 , 4.94 , 8.46,0,0,0.0 , 0.0
26.853 , -0.92 , 4.75 , 8.73,0,0,0.0 , 0.0
26.884 , -0.8 , 4.75 , 8.8,0,0,0.0 , 0.0
26.914 , -0.65 , 4.63 , 8.77,0,0,0.0 , 0.0
26.945 , -0.65 , 4.79 , 8.27,0,0,0.0 , 0.0
26.975 , -0.61 , 4.86 , 8.15,0,0,0.0 , 0.0
27.006 , -0.84 , 5.01 , 8.08,0,0,0.0 , 0.0
27.037 , -0.96 , 5.13 , 7.96,0,0,0.0 , 0.0
27.067 , -0.84 , 5.05 , 7.7700000000000005,0,0,0.0 , 0.0
27.098 , -0.8 , 5.01 , 8.08,0,0,0.0 , 0.0
27.128 , -0.88 , 4.79 , 8.8,0,0,0.0 , 0.0
27.159 , -0.61 , 4.71 , 8.58,0,0,0.0 , 0.0
27.189 , -0.23 , 4.63 , 8.42,0,0,0.0 , 0.0
27.22 , -0.31 , 4.44 , 8.65,0,0,0.0 , 0.0
27.251 , -0.54 , 4.67 , 8.5,0,0,0.0 , 0.0
27.281 , -0.73 , 4.9 , 8.35,0,0,0.0 , 0.0
27.312 , -0.84 , 4.94 , 8.31,0,0,0.0 , 0.0
27.342000000000002 , -0.92 , 5.01 , 8.31,0,0,0.0 , 0.0
27.373 , -0.92 , 4.94 , 8.38,0,0,0.0 , 0.0
27.404 , -0.88 , 4.98 , 8.27,0,0,0.0 , 0.0
27.434 , -0.92 , 5.01 , 8.15,0,0,0.0 , 0.0
27.465 , -0.88 , 4.94 , 8.15,0,0,0.0 , 0.0
27.495 , -0.8 , 4.94 , 8.19,0,0,0.0 , 0.0
27.526 , -0.92 , 5.01 , 8.35,0,0,0.0 , 0.0
27.557000000000002 , -0.92 , 5.01 , 8.38,0,0,0.0 , 0.0
27.587 , -0.88 , 4.9 , 8.42,0,0,0.0 , 0.0
27.618000000000002 , -0.8 , 4.86 , 8.31,0,0,0.0 , 0.0
27.648 , -0.88 , 4.9 , 8.19,0,0,0.0 , 0.0
27.679000000000002 , -1.03 , 4.82 , 8.27,0,0,0.0 , 0.0
27.709 , -0.92 , 4.82 , 8.35,0,0,0.0 , 0.0
27.740000000000002 , -0.92 , 5.01 , 8.27,0,0,0.0 , 0.0
27.771 , -0.8 , 4.79 , 8.65,0,0,0.0 , 0.0
27.801000000000002 , -0.5 , 4.82 , 8.5,0,0,0.0 , 0.0
27.832 , -0.65 , 5.01 , 8.27,0,0,0.0 , 0.0
27.862000000000002 , -0.77 , 5.05 , 8.35,0,0,0.0 , 0.0
27.893 , -0.6900000000000001 , 5.05 , 8.42,0,0,0.0 , 0.0
27.923000000000002 , -0.77 , 5.13 , 8.23,0,0,0.0 , 0.0
27.954 , -0.65 , 5.09 , 8.23,0,0,0.0 , 0.0
27.994 , -0.5700000000000001 , 4.9 , 8.15,0,0,0.0 , 0.0
28.025000000000002 , -0.6900000000000001 , 5.36 , 7.96,0,0,0.0 , 0.0
28.057000000000002 , -0.61 , 5.4 , 7.7700000000000005,0,0,0.0 , 0.0
28.088 , -0.73 , 5.17 , 7.8100000000000005,0,0,0.0 , 0.0
28.119 , -1.1500000000000001 , 5.24 , 8.46,0,0,0.0 , 0.0
28.149 , -0.73 , 5.01 , 8.35,0,0,0.0 , 0.0
28.18 , -0.8 , 5.17 , 8.23,0,0,0.0 , 0.0
28.211000000000002 , -0.92 , 5.17 , 8.42,0,0,0.0 , 0.0
28.241 , -0.88 , 5.17 , 8.27,0,0,0.0 , 0.0
28.272000000000002 , -0.96 , 5.36 , 8.19,0,0,0.0 , 0.0
28.302 , -0.6900000000000001 , 5.32 , 8.0,0,0,0.0 , 0.0
28.332 , -0.6900000000000001 , 5.21 , 8.120000000000001,0,0,0.0 , 0.0
28.363 , -0.8 , 5.21 , 8.08,0,0,0.0 , 0.0
28.393 , -0.73 , 5.05 , 8.23,0,0,0.0 , 0.0
28.424 , -0.6900000000000001 , 5.09 , 8.23,0,0,0.0 , 0.0
28.454 , -0.65 , 5.21 , 8.120000000000001,0,0,0.0 , 0.0
28.485 , -0.73 , 5.24 , 8.08,0,0,0.0 , 0.0
28.515 , -0.65 , 5.13 , 8.120000000000001,0,0,0.0 , 0.0
28.546 , -0.6900000000000001 , 5.17 , 8.35,0,0,0.0 , 0.0
28.576 , -0.77 , 5.28 , 8.08,0,0,0.0 , 0.0
28.607 , -0.77 , 5.28 , 8.08,0,0,0.0 , 0.0
28.637 , -0.73 , 5.24 , 8.15,0,0,0.0 , 0.0
28.668 , -0.73 , 5.21 , 8.27,0,0,0.0 , 0.0
28.698 , -0.6900000000000001 , 5.24 , 8.19,0,0,0.0 , 0.0
28.729 , -0.61 , 5.21 , 8.15,0,0,0.0 , 0.0
28.759 , -0.65 , 5.24 , 8.15,0,0,0.0 , 0.0
28.79 , -0.65 , 5.21 , 8.15,0,0,0.0 , 0.0
28.82 , -0.73 , 5.21 , 8.120000000000001,0,0,0.0 , 0.0
28.851 , -0.73 , 5.32 , 8.15,0,0,0.0 , 0.0
28.882 , -0.77 , 5.28 , 8.19,0,0,0.0 , 0.0
28.912 , -0.73 , 5.24 , 8.23,0,0,0.0 , 0.0
28.943 , -0.6900000000000001 , 5.24 , 8.08,0,0,0.0 , 0.0
28.973 , -0.6900000000000001 , 5.28 , 8.120000000000001,0,0,0.0 , 0.0
29.004 , -0.6900000000000001 , 5.28 , 8.120000000000001,0,0,0.0 , 0.0
29.034 , -0.73 , 5.28 , 8.120000000000001,0,0,0.0 , 0.0
29.065 , -0.8 , 5.36 , 8.0,0,0,0.0 , 0.0
29.095 , -0.73 , 5.32 , 8.040000000000001,0,0,0.0 , 0.0
29.126 , -0.61 , 5.24 , 8.120000000000001,0,0,0.0 , 0.0
29.156000000000002 , -0.61 , 5.24 , 8.15,0,0,0.0 , 0.0
29.187 , -0.61 , 5.21 , 8.15,0,0,0.0 , 0.0
29.218 , -0.65 , 5.24 , 8.040000000000001,0,0,0.0 , 0.0
29.248 , -0.65 , 5.28 , 8.08,0,0,0.0 , 0.0
