time,x-axis,y-axis,z-axis,Event1,Event2,gpsdata
60.644,0.08,0.92,9.3,0,0,unable to access data

60.675,0.15,1,9.53,0,0,unable to access data

60.706,0.23,1.07,9.65,0,0,unable to access data

60.736,0.23,1.11,9.69,0,0,unable to access data

60.767,0.34,1.03,9.8,0,0,unable to access data

60.798,0.38,0.92,10.34,0,0,unable to access data

60.828,0.38,0.84,10.3,0,0,unable to access data

60.859,0.31,0.92,9.72,0,0,unable to access data

60.889,0.34,1.19,9.26,0,0,unable to access data

60.92,0.42,1.34,9.11,0,0,unable to access data

60.951,0.46,1.3,9.38,0,0,unable to access data

60.981,0.54,1.15,9.8,0,0,unable to access data

61.012,0.77,1.07,10.14,0,0,unable to access data

61.042,0.84,1.03,10.18,0,0,unable to access data

61.073,0.88,1.11,9.8,0,0,unable to access data

61.104,0.92,1.19,9.65,0,0,unable to access data

61.134,0.84,1.19,9.53,0,0,unable to access data

61.165,0.84,1,9.26,0,0,unable to access data

61.195,0.77,0.96,9.23,0,0,unable to access data

61.226,0.69,0.96,9.26,0,0,unable to access data

61.256,0.69,0.96,9.34,0,0,unable to access data

61.287,0.65,0.92,9.26,0,0,unable to access data

61.318,0.61,0.92,9.34,0,0,unable to access data

61.348,0.57,0.92,9.34,0,0,unable to access data

61.379,0.5,0.92,9.49,0,0,unable to access data

61.409,0.46,0.88,9.76,0,0,unable to access data

61.44,0.5,0.8,9.95,0,0,unable to access data

61.471,0.5,0.84,9.91,0,0,unable to access data

61.501,0.61,1,9.99,0,0,unable to access data

61.532,0.65,0.88,10.07,0,0,unable to access data

61.563,0.65,0.77,10.11,0,0,unable to access data

61.593,0.69,0.65,10.07,0,0,unable to access data

61.624,0.57,0.69,9.84,0,0,unable to access data

61.655,0.46,0.69,9.61,0,0,unable to access data

61.685,0.42,0.65,9.57,0,0,unable to access data

61.716,0.46,0.69,9.65,0,0,unable to access data

61.746,0.57,0.61,9.95,0,0,unable to access data

61.777,0.73,0.54,10.03,0,0,unable to access data

61.808,0.96,0.54,9.95,0,0,unable to access data

61.838,1.03,0.65,9.88,0,0,unable to access data

61.869,1,0.65,9.42,0,0,unable to access data

61.899,1,0.69,9.26,0,0,unable to access data

61.93,0.96,0.57,9.57,0,0,unable to access data

61.96,0.8,0.34,9.76,0,0,unable to access data

61.991,0.65,0.27,9.57,0,0,unable to access data

62.022,0.61,0.27,9.46,0,0,unable to access data

62.052,0.54,0.31,9.34,0,0,unable to access data

62.083,0.61,0.34,9.03,0,0,unable to access data

62.114,0.92,0.5,8.84,0,0,unable to access data

62.144,0.96,0.38,9.03,0,0,unable to access data

62.175,0.92,0.19,9.07,0,0,unable to access data

62.206,1.11,0.34,9.53,0,0,unable to access data

62.236,1.38,0.23,9.91,0,0,unable to access data

62.267,1.57,-0.19,10.53,0,0,unable to access data

62.298,1.65,-0.15,10.95,0,0,unable to access data

62.329,1.68,0,10.45,0,0,unable to access data

62.359,1.38,0.23,9.49,0,0,unable to access data

62.39,1.26,0.27,9.15,0,0,unable to access data

62.421,1.23,0.11,9.65,0,0,unable to access data

62.451,1.26,-0.11,9.99,0,0,unable to access data

62.482,1.3,-0.19,9.95,0,0,unable to access data

62.512,1.45,-0.04,9.95,0,0,unable to access data

62.543,1.61,0.23,9.84,0,0,unable to access data

62.574,1.65,0.38,9.69,0,0,unable to access data

62.604,1.53,0.38,9.65,0,0,unable to access data

62.635,1.45,0.19,9.8,0,0,unable to access data

62.666,1.61,0.04,9.99,0,0,unable to access data

62.696,1.72,-0.15,10.03,0,0,unable to access data

62.727,1.72,-0.27,9.72,0,0,unable to access data

62.758,1.53,-0.11,9.26,0,0,unable to access data

62.788,1.11,0.08,8.84,0,0,unable to access data

62.819,0.65,0.11,8.96,0,0,unable to access data

62.85,0.31,0.31,8.84,0,0,unable to access data

62.88,0.15,0.61,8.5,0,0,unable to access data

62.911,0.04,0.92,8.42,0,0,unable to access data

62.942,-0.19,1.23,8.58,0,0,unable to access data

62.972,-0.61,1.38,8.84,0,0,unable to access data

63.003,-0.92,1.49,9.38,0,0,unable to access data

63.034,-1,1.45,10.07,0,0,unable to access data

63.065,-1,1.26,10.87,0,0,unable to access data

63.095,-1.07,0.96,11.87,0,0,unable to access data

63.126,-1.11,0.77,11.91,0,0,unable to access data

63.156,-0.92,0.8,11.03,0,0,unable to access data

63.187,-0.77,1,10.03,0,0,unable to access data

63.218,-0.84,0.84,9.38,0,0,unable to access data

63.248,-0.92,0.65,9.19,0,0,unable to access data

63.279,-0.8,0.69,9.23,0,0,unable to access data

63.31,-0.65,0.65,9.3,0,0,unable to access data

63.34,-0.46,0.65,9.65,0,0,unable to access data

63.371,-0.38,0.5,9.99,0,0,unable to access data

63.402,-0.42,0.34,9.95,0,0,unable to access data

63.432,-0.38,0.54,9.84,0,0,unable to access data

63.463,-0.31,0.61,9.65,0,0,unable to access data

63.494,-0.23,0.57,9.72,0,0,unable to access data

63.524,-0.27,0.38,9.8,0,0,unable to access data

63.555,-0.38,0.38,9.53,0,0,unable to access data

63.586,-0.46,0.42,9.23,0,0,unable to access data

63.616,-0.5,0.54,9.11,0,0,unable to access data

63.647,-0.31,0.65,9.07,0,0,unable to access data

63.678,-0.04,0.77,9.3,0,0,unable to access data

63.709,0.19,0.77,9.84,0,0,unable to access data

63.739,0.23,0.5,10.34,0,0,unable to access data

63.77,0.11,0.34,10.3,0,0,unable to access data

63.801,0.15,0.38,9.95,0,0,unable to access data

63.831,0.11,0.46,9.72,0,0,unable to access data

63.862,0.15,0.5,9.49,0,0,unable to access data

63.893,0.15,0.5,9.49,0,0,unable to access data

63.923,0.23,0.5,9.61,0,0,unable to access data

63.954,0.31,0.5,9.88,0,0,unable to access data

63.985,0.27,0.46,10.14,0,0,unable to access data

64.015,0.31,0.46,10.14,0,0,unable to access data

64.046,0.34,0.5,10.11,0,0,unable to access data

64.077,0.23,0.54,10.03,0,0,unable to access data

64.107,0.15,0.5,9.69,0,0,unable to access data

64.138,0.23,0.61,9.57,0,0,unable to access data

64.169,0.19,0.65,9.61,0,0,unable to access data

64.199,0.15,0.5,9.61,0,0,unable to access data

64.23,0.27,0.54,9.69,0,0,unable to access data

64.261,0.34,0.57,9.61,0,0,unable to access data

64.291,0.34,0.65,9.61,0,0,unable to access data

64.322,0.42,0.77,9.65,0,0,unable to access data

64.353,0.42,0.73,9.8,0,0,unable to access data

64.383,0.42,0.77,9.84,0,0,unable to access data

64.414,0.42,0.73,9.88,0,0,unable to access data

64.445,0.42,0.61,10.03,0,0,unable to access data

64.475,0.42,0.57,9.84,0,0,unable to access data

64.506,0.61,0.61,9.57,0,0,unable to access data

64.537,0.65,0.61,9.53,0,0,unable to access data

64.567,0.77,0.38,9.57,0,0,unable to access data

64.598,0.92,0.27,9.69,0,0,unable to access data

64.629,1.03,0.27,9.69,0,0,unable to access data

64.659,1.11,0.31,9.46,0,0,unable to access data

64.69,1.3,0.38,9.42,0,0,unable to access data

64.721,1.34,0.5,9.3,0,0,unable to access data

64.751,1.34,0.57,9.11,0,0,unable to access data

64.782,1.38,0.61,9.3,0,0,unable to access data

64.813,1.42,0.61,9.72,0,0,unable to access data

64.843,1.38,0.5,9.88,0,0,unable to access data

64.874,1.26,0.42,10.11,0,0,unable to access data

64.905,1.19,0.46,10.11,0,0,unable to access data

64.935,1.15,0.5,9.88,0,0,unable to access data

64.966,1.07,0.54,9.72,0,0,unable to access data

64.997,1.07,0.54,9.76,0,0,unable to access data

65.027,1.23,0.42,9.88,0,0,unable to access data

65.058,1.23,0.34,10.11,0,0,unable to access data

65.089,1.26,0.27,10.03,0,0,unable to access data

65.119,1.23,0.31,9.8,0,0,unable to access data

65.15,1.23,0.34,9.53,0,0,unable to access data

65.181,1.23,0.31,9.49,0,0,unable to access data

65.212,1.11,0.23,9.57,0,0,unable to access data

65.242,1.03,0.23,9.38,0,0,unable to access data

65.273,1.03,0.31,9.46,0,0,unable to access data

65.304,1.07,0.38,9.72,0,0,unable to access data

65.334,1.15,0.34,9.76,0,0,unable to access data

65.365,1.19,0.42,9.84,0,0,unable to access data

65.395,1.26,0.5,9.84,0,0,unable to access data

65.426,1.26,0.54,9.8,0,0,unable to access data

65.457,1.15,0.57,9.69,0,0,unable to access data

65.487,1.15,0.69,9.57,0,0,unable to access data

65.518,1.23,0.8,9.65,0,0,unable to access data

65.549,1.07,0.84,9.57,0,0,unable to access data

65.579,0.92,0.8,9.49,0,0,unable to access data

65.61,0.92,0.77,9.8,0,0,unable to access data

65.641,0.73,0.65,9.88,0,0,unable to access data

65.671,0.69,0.57,9.69,0,0,unable to access data

65.702,0.84,0.65,9.84,0,0,unable to access data

65.733,0.96,0.69,9.69,0,0,unable to access data

65.763,1.11,0.73,9.49,0,0,unable to access data

65.794,1.23,0.77,9.53,0,0,unable to access data

