time,x-axis,y-axis,z-axis,Event1,Event2
45.101 , 4.29 , -0.38 , 9.49,0,0
45.163000000000004 , 4.17 , -0.11 , 8.46,0,0
45.226 , 4.67 , -0.23 , 8.92,0,0
45.289 , 4.5600000000000005 , -0.34 , 9.03,0,0
45.352000000000004 , 4.44 , -0.31 , 8.73,0,0
45.415 , 4.29 , -0.34 , 8.92,0,0
45.478 , 4.0600000000000005 , -0.27 , 8.84,0,0
45.541000000000004 , 4.25 , -0.31 , 8.84,0,0
45.604 , 4.17 , -0.27 , 8.65,0,0
45.667 , 4.71 , -0.04 , 9.19,0,0
45.730000000000004 , 4.17 , -0.11 , 8.31,0,0
45.794000000000004 , 4.67 , -0.31 , 9.34,0,0
45.857 , 4.63 , 0.46 , 9.72,0,0
45.92 , 4.9 , 0.15 , 9.69,0,0
45.983000000000004 , 3.9 , -0.15 , 8.23,0,0
46.046 , 3.98 , -0.38 , 8.5,0,0
46.109 , 4.21 , -0.5700000000000001 , 8.96,0,0
46.172000000000004 , 4.1 , -0.34 , 8.38,0,0
46.235 , 3.94 , -0.42 , 8.46,0,0
46.298 , 3.98 , -0.46 , 7.69,0,0
46.361000000000004 , 4.1 , -0.15 , 9.0,0,0
46.424 , 4.29 , -0.11 , 9.26,0,0
46.487 , 4.33 , 0.08 , 9.19,0,0
46.550000000000004 , 4.0200000000000005 , -0.08 , 9.3,0,0
46.613 , 4.13 , -0.42 , 8.58,0,0
46.676 , 4.33 , -0.38 , 8.65,0,0
46.739000000000004 , 4.48 , -0.34 , 8.65,0,0
46.802 , 4.48 , -0.27 , 8.8,0,0
46.865 , 3.87 , -0.11 , 8.88,0,0
46.928000000000004 , 3.45 , -0.31 , 8.65,0,0
46.991 , 4.1 , -0.34 , 8.77,0,0
47.054 , 4.0600000000000005 , -0.31 , 9.0,0,0
47.117000000000004 , 3.68 , -0.27 , 9.26,0,0
47.18 , 3.98 , -0.04 , 8.77,0,0
47.243 , 4.25 , 0.11 , 9.26,0,0
47.307 , 4.13 , 0.19 , 9.49,0,0
47.37 , 4.0200000000000005 , 0.0 , 8.84,0,0
47.433 , 4.17 , -0.38 , 8.96,0,0
47.496 , 4.17 , -0.42 , 8.46,0,0
47.559 , 3.94 , -0.31 , 8.58,0,0
47.622 , 3.83 , -0.27 , 8.58,0,0
47.685 , 3.98 , -0.23 , 8.58,0,0
47.748 , 4.29 , -0.04 , 9.11,0,0
47.811 , 4.13 , 0.04 , 8.61,0,0
47.874 , 4.5600000000000005 , 0.04 , 9.0,0,0
47.937 , 4.29 , 0.15 , 10.03,0,0
48.0 , 4.44 , 0.0 , 8.69,0,0
48.063 , 4.21 , 0.0 , 8.120000000000001,0,0
48.126 , 4.21 , 0.0 , 8.35,0,0
48.189 , 4.17 , -0.08 , 8.35,0,0
48.252 , 4.29 , -0.11 , 8.65,0,0
48.315 , 4.71 , -0.42 , 8.540000000000001,0,0
48.378 , 4.44 , -0.19 , 8.23,0,0
48.441 , 4.4 , -0.15 , 8.65,0,0
48.504 , 4.94 , -0.38 , 8.73,0,0
48.567 , 4.9 , -0.19 , 8.77,0,0
48.63 , 4.75 , -0.34 , 8.15,0,0
48.693 , 4.75 , -0.31 , 8.31,0,0
48.756 , 4.79 , -0.11 , 8.5,0,0
48.82 , 4.63 , 0.08 , 8.92,0,0
48.883 , 4.59 , -0.11 , 8.8,0,0
48.947 , 4.36 , -0.15 , 8.65,0,0
49.01 , 4.25 , 0.15 , 8.42,0,0
49.073 , 4.75 , -0.04 , 9.19,0,0
49.138 , 4.5200000000000005 , 0.11 , 9.3,0,0
49.203 , 4.36 , -0.23 , 8.0,0,0
49.269 , 4.71 , -0.11 , 9.07,0,0
49.334 , 4.59 , -0.11 , 9.15,0,0
49.397 , 4.59 , -0.5 , 8.27,0,0
49.46 , 4.36 , -0.11 , 8.65,0,0
49.523 , 4.48 , -0.08 , 9.0,0,0
49.586 , 4.33 , -0.31 , 8.73,0,0
49.649 , 4.0200000000000005 , -0.38 , 8.38,0,0
49.712 , 4.5200000000000005 , -0.38 , 8.35,0,0
49.775 , 4.67 , 0.0 , 8.92,0,0
49.838 , 4.63 , 0.04 , 8.92,0,0
49.901 , 4.63 , 0.08 , 8.84,0,0
49.964 , 4.67 , 0.11 , 9.23,0,0
50.027 , 4.5600000000000005 , 0.08 , 8.84,0,0
50.09 , 4.48 , 0.0 , 8.65,0,0
50.153 , 4.79 , -0.23 , 8.73,0,0
50.216 , 4.36 , -0.15 , 8.69,0,0
50.279 , 4.29 , -0.27 , 8.42,0,0
50.342 , 4.21 , -0.42 , 7.73,0,0
50.405 , 4.48 , -0.15 , 8.540000000000001,0,0
50.47 , 4.33 , -0.08 , 8.58,0,0
50.533 , 4.5600000000000005 , -0.04 , 8.96,0,0
50.596000000000004 , 4.13 , 0.15 , 9.0,0,0
50.659 , 4.29 , 0.11 , 8.96,0,0
50.722 , 4.1 , 0.23 , 8.88,0,0
50.785000000000004 , 4.36 , -0.23 , 8.96,0,0
50.847 , 4.21 , -0.19 , 8.92,0,0
50.910000000000004 , 4.0200000000000005 , -0.19 , 8.31,0,0
50.973 , 4.36 , -0.34 , 8.65,0,0
51.036 , 4.21 , -0.27 , 8.96,0,0
51.099000000000004 , 4.33 , -0.11 , 8.84,0,0
51.162 , 4.0200000000000005 , -0.15 , 8.58,0,0
51.225 , 4.33 , -0.34 , 8.27,0,0
51.288000000000004 , 4.44 , -0.27 , 8.88,0,0
51.351 , 4.5200000000000005 , -0.08 , 9.26,0,0
51.414 , 4.63 , -0.19 , 9.23,0,0
51.477000000000004 , 4.44 , -0.04 , 8.73,0,0
51.54 , 4.33 , 0.0 , 8.69,0,0
51.603 , 4.25 , -0.04 , 8.5,0,0
51.686 , 4.0200000000000005 , -0.04 , 8.5,0,0
51.749 , 3.9 , -0.11 , 8.8,0,0
51.813 , 4.0600000000000005 , -0.31 , 8.65,0,0
51.876 , 4.0600000000000005 , -0.08 , 9.23,0,0
51.939 , 4.59 , -0.42 , 9.34,0,0
52.002 , 4.25 , -0.04 , 9.23,0,0
52.065 , 3.94 , -0.08 , 8.96,0,0
52.128 , 3.79 , -0.11 , 8.96,0,0
52.191 , 3.9 , 0.04 , 8.92,0,0
52.254 , 3.9 , -0.23 , 8.540000000000001,0,0
52.317 , 4.13 , 0.0 , 9.11,0,0
52.38 , 3.98 , 0.0 , 8.5,0,0
52.443 , 4.0200000000000005 , -0.08 , 8.73,0,0
52.506 , 4.17 , -0.11 , 9.8,0,0
52.569 , 4.0200000000000005 , -0.34 , 9.07,0,0
52.632 , 3.98 , -0.23 , 8.77,0,0
52.695 , 3.71 , -0.23 , 8.69,0,0
52.758 , 4.0200000000000005 , -0.23 , 9.65,0,0
52.821 , 3.87 , -0.08 , 9.61,0,0
52.884 , 3.9 , -0.04 , 9.15,0,0
52.947 , 3.64 , -0.31 , 8.19,0,0
53.01 , 3.75 , -0.54 , 8.61,0,0
53.073 , 3.64 , -0.46 , 8.65,0,0
53.136 , 3.9 , -0.15 , 8.58,0,0
53.199 , 3.87 , 0.04 , 9.53,0,0
53.262 , 4.17 , -0.23 , 8.88,0,0
53.325 , 4.29 , -0.23 , 9.07,0,0
53.388 , 3.94 , -0.38 , 9.3,0,0
53.453 , 3.64 , -0.11 , 8.77,0,0
53.516 , 3.68 , -0.08 , 9.19,0,0
53.579 , 3.48 , -0.6900000000000001 , 9.15,0,0
53.642 , 4.29 , 0.15 , 9.42,0,0
53.705 , 4.44 , -1.49 , 10.450000000000001,0,0
53.768 , 3.98 , -1.57 , 9.49,0,0
53.831 , 4.5600000000000005 , -3.67 , 13.9,0,0
53.894 , 7.96 , -3.6 , 14.280000000000001,0,0
53.957 , 6.2 , -3.22 , 7.5,0,0
54.02 , 3.48 , -0.5700000000000001 , 2.5300000000000002,0,0
