time,x-axis,y-axis,z-axis,Speedbreaker,Pothole
83.434,0.31,-1.23,9.81,0,0
83.494,-0.15,-1.07,9.96,0,0
83.554,0.31,-1.23,9.96,0,0
83.614,0.15,-1.07,9.19,0,0
83.674,0.31,-0.92,9.5,0,0
83.734,-0.46,-1.07,8.89,0,0
83.794,-0.46,-1.07,8.89,0,0
83.854,0.31,-1.07,9.35,0,0
83.914,0.15,-1.23,9.35,0,0
83.983,-0.31,-1.69,9.19,0,0
84.045,-0.31,-1.84,10.27,0,0
84.104,-0.61,-1.69,10.88,0,0
84.164,-0.92,-1.99,9.65,0,0
84.224,-0.77,-1.69,9.65,0,0
84.284,-0.31,-2.6,9.5,0,0
84.344,-0.31,-2.91,8.89,0,0
84.404,-0.31,-2.76,9.35,0,0
84.474,-0.61,-3.52,9.5,0,0
84.544,-0.92,-2.76,9.5,0,0
84.604,-0.61,-2.6,8.73,0,0
84.664,-0.61,-3.22,8.58,0,0
84.734,-0.61,-2.76,9.19,0,0
84.794,-0.77,-3.22,8.27,0,0
84.854,-1.07,-3.06,9.5,0,0
84.914,-0.77,-2.6,8.73,0,0
84.984,-0.46,-3.06,9.65,0,0
85.044,-0.46,-3.06,9.81,0,0
85.104,-0.15,-2.15,10.11,0,0
85.164,-0.61,-1.53,9.96,0,0
85.233,-0.46,-1.69,9.5,0,0
85.295,-0.46,-1.69,9.65,0,0
85.354,-0.46,-1.99,9.81,0,0
85.414,-0.31,-2.15,9.96,0,0
85.474,-0.15,-1.84,9.5,0,0
