time,x-axis,y-axis,z-axis,Speedbreaker,Pothole
51.633,0.11,-1.23,9.23,0,0
51.695,0.04,-1.12,9.08,0,0
51.759,-0.19,-1.14,9.19,0,0
51.827,0.15,-1.27,9.28,0,0
51.897,0.08,-1.23,9.28,0,0
51.967,-0.08,-1.14,9.23,0,0
52.038,-0.04,-1.18,9.11,0,0
52.108,-0.04,-1.14,9.19,0,0
52.172,0.04,-1.18,9.11,0,0
52.234,-0.04,-1.23,9.23,0,0
52.295,-0.08,-1.14,9.19,0,0
52.357,-0.04,-1.18,9.11,0,0
52.429,-0.04,-1.31,9.23,0,0
52.497,0.04,-1.14,9.04,0,0
52.559,-0.19,-1.14,9.15,0,0
52.623,-0.11,-1.14,9.11,0,0
52.687,-0.15,-1.18,9.23,0,0
52.751,0.11,-1.14,9.23,0,0
52.817,-0.08,-1.23,9.23,0,0
52.887,-0.15,-1.14,9.11,0,0
52.957,-0.08,-1.12,9.11,0,0
53.048,-0.08,-1.18,9.23,0,0
53.118,-0.11,-1.08,8.96,0,0
53.188,0,-1.18,9.28,0,0
53.258,0.04,-1.12,9.28,0,0
53.323,-0.23,-1.08,9.08,0,0
53.389,-0.11,-1.08,8.92,0,0
53.457,0.11,-1.12,9.19,0,0
53.529,-0.04,-1.08,9.28,0,0
53.593,-0.11,-1.14,9.08,0,0
53.654,-0.04,-1.08,9.08,0,0
53.717,0,-1.04,9.19,0,0
53.779,-0.08,-1.14,9.11,0,0
53.847,-0.19,-1.12,9.19,0,0
53.909,0.04,-1.12,9.15,0,0
53.977,-0.08,-1.08,9.19,0,0
54.048,-0.08,-1.14,9.3,0,0
54.119,-0.15,-1.12,9.08,0,0
54.188,-0.27,-1.42,9.11,0,0
54.252,-0.15,-0.99,9.23,0,0
54.317,-0.15,-0.76,9.15,0,0
54.388,0,-1.08,9.19,0,0
54.457,-0.31,-0.99,9.15,0,0
54.529,-0.23,-0.99,9.23,0,0
54.593,-0.31,-0.76,9.11,0,0
54.658,-0.04,-0.76,9.23,0,0
54.721,-0.23,-0.84,9.11,0,0
54.789,-0.42,-0.91,9.38,0,0
54.858,-0.11,-0.8,9.08,0,0
54.927,-0.19,-0.46,9.23,0,0
54.992,-0.19,-0.5,9.28,0,0
55.058,-0.11,-0.69,9.34,0,0
55.128,-0.15,-0.76,9.38,0,0
55.198,-0.19,-0.69,9.11,0,0
55.272,-0.69,-0.46,9.23,0,0
55.339,-0.61,-0.57,8.96,0,0
55.4,-0.5,-0.69,9.15,0,0
55.467,-0.08,-0.65,9.47,0,0
55.538,-0.31,-0.69,9.28,0,0
55.605,-0.57,-0.57,9.11,0,0
55.668,-0.53,-0.65,9.15,0,0
55.736,-0.5,-0.69,9.28,0,0
55.807,-0.61,-0.8,9.3,0,0
55.879,-0.23,-0.53,9.53,0,0
55.947,-0.46,-0.8,9.04,0,0
56.009,-0.31,-0.72,9.15,0,0
56.076,-0.46,-0.65,9.28,0,0
56.147,-0.46,-0.69,9.23,0,0
56.214,-0.34,-0.76,9.19,0,0
56.277,-0.31,-0.76,9.19,0,0
56.368,-0.38,-0.69,9.28,0,0
56.436,-0.27,-0.72,9.23,0,0
56.507,-0.34,-0.69,9.15,0,0
56.577,-0.5,-0.72,9.3,0,0
56.648,-0.42,-0.69,9.23,0,0
56.717,-0.31,-0.72,9.3,0,0
56.788,-0.42,-0.65,9.19,0,0
56.857,-0.38,-0.69,9.19,0,0
56.927,-0.38,-0.76,9.23,0,0
56.999,-0.38,-0.72,9.28,0,0
57.063,-0.38,-0.69,9.3,0,0
57.125,-0.42,-0.69,9.23,0,0
57.186,-0.42,-0.69,9.15,0,0
57.249,-0.34,-0.69,9.19,0,0
57.317,-0.31,-0.69,9.23,0,0
57.389,-0.38,-0.65,9.23,0,0
57.453,-0.34,-0.69,9.23,0,0
57.519,-0.34,-0.72,9.23,0,0
57.587,-0.34,-0.72,9.34,0,0
57.659,-0.34,-0.69,9.15,0,0
57.723,-0.34,-0.69,9.15,0,0
57.789,-0.34,-0.72,9.28,0,0
57.857,-0.34,-0.76,9.3,0,0
57.921,-0.38,-0.69,9.34,0,0
57.987,-0.34,-0.69,9.15,0,0
58.057,-0.34,-0.72,9.23,0,0
58.123,-0.34,-0.72,9.19,0,0
58.188,-0.34,-0.72,9.19,0,0
58.257,-0.34,-0.69,9.15,0,0
58.324,-0.34,-0.69,9.15,0,0
58.388,-0.38,-0.72,9.19,0,0
58.455,-0.38,-0.76,9.23,0,0
58.52,-0.38,-0.72,9.23,0,0
58.58,-0.38,-0.72,9.19,0,0
58.651,-0.34,-0.72,9.19,0,0
58.714,-0.34,-0.76,9.23,0,0
58.776,-0.34,-0.69,9.23,0,0
58.839,-0.34,-0.72,9.15,0,0
58.906,-0.31,-0.65,9.19,0,0
58.979,-0.34,-0.69,9.15,0,0
59.047,-0.38,-0.76,9.3,0,0
59.12,-0.31,-0.72,9.23,0,0
59.188,-0.31,-0.72,9.19,0,0
59.257,-0.38,-0.69,9.19,0,0
59.327,-0.34,-0.72,9.19,0,0
59.397,-0.27,-0.76,9.28,0,0
59.461,-0.34,-0.72,9.28,0,0
59.525,-0.31,-0.76,9.19,0,0
59.587,-0.31,-0.69,9.23,0,0
59.649,-0.31,-0.76,9.23,0,0
59.736,-0.31,-0.69,9.19,0,0
59.807,-0.31,-0.65,9.23,0,0
59.879,-0.31,-0.69,9.19,0,0
59.947,-0.34,-0.72,9.15,0,0
60.009,-0.34,-0.72,9.23,0,0
60.075,-0.34,-0.69,9.23,0,0
60.138,-0.31,-0.72,9.28,0,0
60.207,-0.23,-0.76,9.15,0,0
60.278,-0.31,-0.72,9.19,0,0
60.348,-0.31,-0.72,9.15,0,0
60.411,-0.27,-0.72,9.23,0,0
60.477,-0.31,-0.69,9.15,0,0
60.539,-0.31,-0.65,9.15,0,0
60.605,-0.31,-0.72,9.19,0,0
60.668,-0.34,-0.69,9.23,0,0
60.737,-0.31,-0.8,9.19,0,0
60.828,-0.34,-0.65,9.19,0,0
60.898,-0.42,-0.69,9.19,0,0
60.967,-0.23,-0.72,9.23,0,0
61.039,-0.31,-0.69,9.15,0,0
61.107,-0.34,-0.69,9.23,0,0
61.169,-0.38,-0.65,9.19,0,0
61.237,-0.27,-0.69,9.15,0,0
61.309,-0.27,-0.65,9.15,0,0
61.375,-0.34,-0.69,9.15,0,0
61.438,-0.31,-0.65,9.28,0,0
61.507,-0.34,-0.69,9.23,0,0
61.578,-0.34,-0.69,9.19,0,0
61.647,-0.31,-0.69,9.15,0,0
61.714,-0.27,-0.72,9.3,0,0
61.779,-0.34,-0.72,9.28,0,0
61.866,-0.34,-0.65,9.19,0,0
61.931,-0.27,-0.65,9.15,0,0
62.017,-0.31,-0.69,9.19,0,0
62.08,-0.34,-0.72,9.19,0,0
62.147,-0.34,-0.69,9.28,0,0
62.224,-0.31,-0.72,9.23,0,0
62.288,-0.27,-0.69,9.19,0,0
62.355,-0.23,-0.72,9.15,0,0
62.418,-0.27,-0.69,9.19,0,0
62.487,-0.34,-0.72,9.19,0,0
62.561,-0.38,-0.72,9.11,0,0
62.625,-0.23,-0.69,9.23,0,0
62.689,-0.27,-0.76,9.3,0,0
62.757,-0.34,-0.72,9.23,0,0
62.819,-0.31,-0.76,9.15,0,0
62.887,-0.27,-0.69,9.23,0,0
62.959,-0.27,-0.65,9.23,0,0
63.023,-0.23,-0.72,9.11,0,0
63.087,-0.23,-0.69,9.28,0,0
63.149,-0.27,-0.69,9.23,0,0
63.217,-0.31,-0.69,9.15,0,0
63.278,-0.31,-0.69,9.15,0,0
63.347,-0.31,-0.72,9.19,0,0
63.413,-0.34,-0.72,9.19,0,0
63.478,-0.27,-0.69,9.23,0,0
63.547,-0.31,-0.72,9.23,0,0
63.617,-0.31,-0.72,9.23,0,0
63.689,-0.31,-0.72,9.28,0,0
63.753,-0.34,-0.65,9.19,0,0
63.814,-0.31,-0.72,9.15,0,0
63.877,-0.27,-0.72,9.15,0,0
63.947,-0.27,-0.72,9.15,0,0
64.017,-0.34,-0.76,9.23,0,0
64.087,-0.31,-0.69,9.19,0,0
64.16,-0.31,-0.69,9.23,0,0
64.227,-0.27,-0.69,9.19,0,0
64.296,-0.31,-0.72,9.28,0,0
64.361,-0.34,-0.72,9.19,0,0
64.447,-0.31,-0.76,9.23,0,0
64.51,-0.31,-0.69,9.11,0,0
64.575,-0.27,-0.69,9.15,0,0
64.639,-0.31,-0.72,9.23,0,0
64.707,-0.34,-0.72,9.28,0,0
64.779,-0.31,-0.72,9.28,0,0
64.843,-0.31,-0.69,9.19,0,0
64.928,-0.31,-0.72,9.23,0,0
64.997,-0.27,-0.72,9.19,0,0
65.088,-0.27,-0.69,9.15,0,0
65.158,-0.27,-0.72,9.23,0,0
65.228,-0.31,-0.72,9.28,0,0
65.297,-0.31,-0.72,9.28,0,0
65.385,-0.31,-0.72,9.15,0,0
65.448,-0.34,-0.72,9.11,0,0
65.516,-0.31,-0.69,9.15,0,0
65.587,-0.46,-0.72,9.23,0,0
65.659,-0.31,-0.72,9.19,0,0
65.723,-0.11,-0.69,9.23,0,0
65.789,-0.27,-0.69,9.11,0,0
65.857,-0.42,-0.72,9.15,0,0
65.923,-0.34,-0.76,9.23,0,0
65.989,-0.27,-0.8,9.23,0,0
66.057,-0.31,-0.65,9.19,0,0
66.146,-0.27,-0.72,9.19,0,0
66.236,-0.27,-0.69,9.23,0,0
66.308,-0.23,-0.65,9.19,0,0
66.377,-0.23,-0.72,9.23,0,0
66.439,-0.34,-0.72,9.23,0,0
66.507,-0.23,-0.72,9.34,0,0
66.569,-0.23,-0.72,9.19,0,0
66.637,-0.27,-0.72,9.15,0,0
66.698,-0.31,-0.69,9.19,0,0
66.786,-0.31,-0.72,9.19,0,0
66.848,-0.31,-0.72,9.19,0,0
66.912,-0.27,-0.72,9.11,0,0
66.974,-0.23,-0.76,9.19,0,0
67.036,-0.31,-0.65,9.23,0,0
67.099,-0.38,-0.72,9.19,0,0
67.167,-0.27,-0.72,9.23,0,0
67.229,-0.15,-0.76,9.23,0,0
67.297,-0.31,-0.72,9.23,0,0
67.36,-0.34,-0.76,9.23,0,0
67.427,-0.23,-0.72,9.19,0,0
67.488,-0.34,-0.76,9.23,0,0
67.549,-0.31,-0.76,9.3,0,0
67.611,-0.27,-0.72,9.19,0,0
67.677,-0.31,-0.69,9.08,0,0
67.747,-0.27,-0.69,9.15,0,0
67.818,-0.31,-0.72,9.19,0,0
67.888,-0.27,-0.65,9.15,0,0
67.957,-0.27,-0.76,9.23,0,0
68.027,-0.31,-0.69,9.15,0,0
68.092,-0.31,-0.72,9.11,0,0
68.159,-0.31,-0.72,9.15,0,0
68.227,-0.34,-0.72,9.23,0,0
68.299,-0.31,-0.72,9.28,0,0
68.364,-0.27,-0.72,9.19,0,0
68.428,-0.31,-0.72,9.15,0,0
68.496,-0.34,-0.72,9.11,0,0
68.561,-0.27,-0.69,9.19,0,0
68.627,-0.27,-0.69,9.08,0,0
68.689,-0.27,-0.69,9.19,0,0
68.758,-0.34,-0.76,9.23,0,0
68.823,-0.31,-0.69,9.3,0,0
68.886,-0.31,-0.72,9.15,0,0
68.949,-0.38,-0.72,9.19,0,0
69.017,-0.31,-0.76,9.23,0,0
69.094,-0.27,-0.72,9.23,0,0
69.181,-0.38,-0.72,9.15,0,0
69.248,-0.31,-0.69,9.19,0,0
69.32,-0.27,-0.8,9.11,0,0
69.385,-0.27,-0.69,9.11,0,0
69.447,-0.31,-0.69,9.19,0,0
69.508,-0.31,-0.69,9.3,0,0
69.572,-0.27,-0.76,9.19,0,0
69.636,-0.31,-0.72,9.15,0,0
69.696,-0.34,-0.72,9.15,0,0
69.757,-0.27,-0.65,9.23,0,0
69.817,-0.23,-0.72,9.23,0,0
69.877,-0.34,-0.8,9.23,0,0
69.939,-0.42,-0.69,9.15,0,0
70.008,-0.31,-0.69,9.19,0,0
70.077,-0.27,-0.72,9.23,0,0
70.139,-0.27,-0.8,9.28,0,0
70.207,-0.31,-0.76,9.3,0,0
70.269,-0.31,-0.72,9.23,0,0
70.337,-0.19,-0.69,9.19,0,0
70.407,-0.31,-0.76,9.19,0,0
70.477,-0.34,-0.76,9.28,0,0
70.549,-0.31,-0.76,9.23,0,0
70.613,-0.19,-0.76,9.28,0,0
70.678,-0.19,-0.76,9.28,0,0
70.747,-0.42,-0.76,9.19,0,0
70.809,-0.34,-0.72,9.15,0,0
70.876,-0.27,-0.72,9.19,0,0
70.947,-0.27,-0.76,9.15,0,0
71.019,-0.27,-0.69,9.08,0,0
71.082,-0.27,-0.76,9.19,0,0
71.147,-0.27,-0.76,9.23,0,0
71.236,-0.38,-0.76,9.23,0,0
71.308,-0.31,-0.72,9.23,0,0
71.377,-0.23,-0.76,9.15,0,0
71.439,-0.31,-0.72,9.11,0,0
71.507,-0.27,-0.76,9.23,0,0
71.577,-0.27,-0.76,9.28,0,0
71.647,-0.31,-0.72,9.11,0,0
71.731,-0.27,-0.76,9.23,0,0
71.793,-0.31,-0.72,9.3,0,0
71.857,-0.31,-0.72,9.15,0,0
71.929,-0.31,-0.76,9.19,0,0
72.016,-0.31,-0.72,9.28,0,0
72.079,-0.31,-0.76,9.19,0,0
72.147,-0.27,-0.72,9.15,0,0
72.209,-0.23,-0.72,9.19,0,0
72.304,-0.34,-0.76,9.19,0,0
72.369,-0.23,-0.76,9.23,0,0
72.43,-0.27,-0.72,9.19,0,0
72.496,-0.27,-0.72,9.11,0,0
72.559,-0.31,-0.72,9.19,0,0
72.627,-0.31,-0.8,9.15,0,0
72.697,-0.34,-0.76,9.23,0,0
72.767,-0.31,-0.69,9.23,0,0
72.838,-0.27,-0.72,9.23,0,0
72.907,-0.23,-0.72,9.19,0,0
72.969,-0.34,-0.76,9.23,0,0
73.037,-0.34,-0.72,9.28,0,0
73.109,-0.27,-0.72,9.23,0,0
73.176,-0.27,-0.72,9.19,0,0
73.238,-0.31,-0.76,9.23,0,0
73.308,-0.31,-0.76,9.23,0,0
73.378,-0.27,-0.76,9.23,0,0
73.447,-0.31,-0.72,9.15,0,0
73.519,-0.23,-0.69,9.11,0,0
73.583,-0.27,-0.76,9.19,0,0
73.667,-0.34,-0.76,9.15,0,0
73.737,-0.27,-0.76,9.23,0,0
73.806,-0.31,-0.76,9.19,0,0
73.872,-0.27,-0.72,9.15,0,0
73.934,-0.27,-0.76,9.23,0,0
73.998,-0.27,-0.76,9.3,0,0
74.067,-0.34,-0.76,9.28,0,0
74.146,-0.27,-0.76,9.19,0,0
74.21,-0.27,-0.72,9.19,0,0
74.271,-0.31,-0.76,9.23,0,0
74.334,-0.31,-0.72,9.28,0,0
74.399,-0.31,-0.8,9.23,0,0
74.467,-0.27,-0.72,9.19,0,0
74.529,-0.34,-0.76,9.19,0,0
74.598,-0.31,-0.72,9.23,0,0
74.667,-0.31,-0.8,9.23,0,0
74.739,-0.23,-0.8,9.19,0,0
74.808,-0.31,-0.72,9.19,0,0
74.869,-0.31,-0.72,9.15,0,0
74.936,-0.34,-0.8,9.28,0,0
74.998,-0.31,-0.8,9.23,0,0
75.067,-0.31,-0.76,9.15,0,0
75.139,-0.27,-0.72,9.19,0,0
75.203,-0.27,-0.72,9.19,0,0
75.268,-0.31,-0.76,9.19,0,0
75.337,-0.31,-0.72,9.19,0,0
75.397,-0.31,-0.72,9.15,0,0
75.469,-0.27,-0.76,9.23,0,0
75.537,-0.27,-0.76,9.28,0,0
75.602,-0.27,-0.76,9.19,0,0
75.668,-0.27,-0.76,9.19,0,0
75.737,-0.27,-0.72,9.15,0,0
75.809,-0.34,-0.76,9.23,0,0
75.873,-0.27,-0.76,9.3,0,0
75.939,-0.31,-0.72,9.19,0,0
76.026,-0.27,-0.76,9.23,0,0
76.097,-0.31,-0.76,9.15,0,0
76.188,-0.31,-0.76,9.19,0,0
76.257,-0.27,-0.72,9.19,0,0
76.322,-0.31,-0.72,9.23,0,0
76.406,-0.27,-0.76,9.28,0,0
76.469,-0.27,-0.72,9.23,0,0
76.537,-0.34,-0.69,9.08,0,0
76.603,-0.31,-0.76,9.15,0,0
76.669,-0.27,-0.76,9.19,0,0
76.736,-0.31,-0.76,9.28,0,0
76.797,-0.31,-0.76,9.19,0,0
76.859,-0.27,-0.72,9.19,0,0
76.927,-0.34,-0.8,9.19,0,0
76.999,-0.31,-0.76,9.23,0,0
77.126,-0.27,-0.72,9.19,0,0
77.197,-0.27,-0.76,9.19,0,0
77.269,-0.31,-0.69,9.19,0,0
77.331,-0.34,-0.72,9.23,0,0
77.399,-0.31,-0.72,9.19,0,0
77.467,-0.31,-0.72,9.15,0,0
77.53,-0.31,-0.72,9.11,0,0
77.616,-0.31,-0.72,9.19,0,0
77.679,-0.34,-0.76,9.23,0,0
77.747,-0.31,-0.8,9.3,0,0
77.82,-0.34,-0.76,9.28,0,0
77.884,-0.31,-0.72,9.15,0,0
77.947,-0.31,-0.76,9.11,0,0
78.019,-0.31,-0.72,9.15,0,0
78.121,-0.31,-0.8,9.23,0,0
78.185,-0.31,-0.72,9.19,0,0
78.267,-0.34,-0.76,9.19,0,0
78.333,-0.23,-0.76,9.23,0,0
78.398,-0.23,-0.72,9.15,0,0
78.467,-0.31,-0.72,9.15,0,0
78.552,-0.27,-0.76,9.11,0,0
78.617,-0.31,-0.72,9.19,0,0
78.725,-0.31,-0.76,9.28,0,0
78.788,-0.27,-0.72,9.28,0,0
78.876,-0.31,-0.8,9.23,0,0
78.948,-0.34,-0.72,9.19,0,0
79.007,-0.31,-0.69,9.11,0,0
79.075,-0.23,-0.76,9.19,0,0
79.145,-0.27,-0.8,9.23,0,0
