time,x-axis,y-axis,z-axis,Event1,Event2

39.786,-0.15,7.2,6.59,0,0

39.846,-0.31,7.05,6.59,0,0

39.906,-0.46,6.13,6.13,0,0

39.966,-0.31,7.05,6.44,0,0

40.026,-0.15,7.66,7.05,0,0

40.086,-0.15,6.59,6.44,0,0

40.152,-0.31,5.98,5.67,0,0

40.216,0.15,7.51,5.82,0,0

40.276,-0.15,7.05,6.44,0,0

40.336,-0.61,6.74,6.44,0,0

40.404,-0.61,6.74,6.13,0,0

40.466,-0.77,6.9,7.2,0,0

40.536,-0.61,7.05,8.27,0,0

40.601,-0.46,7.05,7.81,0,0

40.666,0.15,6.13,5.82,0,0

40.726,0.15,7.35,4.9,0,0

40.786,0.31,6.59,5.21,0,0

40.846,-0.15,5.82,5.82,0,0

40.906,-0.77,5.98,5.98,0,0

40.966,0.46,6.74,6.13,0,0

41.026,0.31,7.51,7.35,0,0

41.086,0.15,7.35,7.51,0,0

41.156,-0.61,7.51,6.9,0,0

41.216,-0.61,7.51,6.9,0,0

41.276,-0.15,6.59,5.98,0,0

41.336,-0.15,5.82,5.67,0,0

41.399,-0.46,5.36,6.28,0,0

41.466,-0.15,6.13,7.05,0,0

41.526,-0.15,6.59,8.27,0,0

41.596,0.31,6.44,8.73,0,0

41.656,-0.77,5.82,7.81,0,0

41.716,-0.46,5.98,7.51,0,0

41.776,-0.31,6.28,6.74,0,0

41.836,-0.31,5.36,6.59,0,0

41.903,-0.15,6.13,6.74,0,0

41.966,-0.31,6.59,7.66,0,0

42.026,0.46,4.9,7.05,0,0

42.086,1.23,5.98,5.82,0,0

42.156,0.61,8.27,6.59,0,0

42.216,-1.07,6.28,7.2,0,0

42.276,-1.07,6.13,6.13,0,0

42.336,0.46,7.51,7.05,0,0

42.415,1.23,5.82,6.74,0,0

42.476,0.15,4.9,6.9,0,0

42.536,-0.15,7.51,7.81,0,0

42.596,-0.77,7.05,7.05,0,0

42.666,-0.61,5.82,5.82,0,0

42.726,-0.92,6.9,6.59,0,0

42.786,-0.31,7.05,6.74,0,0

42.846,-0.46,5.52,5.98,0,0

42.906,-0.15,5.36,5.98,0,0

42.966,0.15,6.13,6.9,0,0

43.026,0.31,6.9,7.2,0,0

43.086,-0.15,5.98,7.66,0,0

43.154,-0.46,5.98,7.66,0,0

43.216,-0.15,7.05,7.97,0,0

43.276,-0.46,6.44,8.12,0,0

43.336,0.15,5.52,6.74,0,0

43.406,0.46,5.82,6.59,0,0

43.466,0.46,6.28,5.98,0,0

43.526,-0.46,5.82,6.13,0,0

43.586,-1.07,5.82,7.05,0,0

43.656,-0.31,6.59,7.51,0,0

43.716,-0.15,6.74,7.97,0,0

43.776,-0.92,6.13,7.81,0,0

43.836,-0.46,6.28,6.9,0,0

43.896,-0.46,6.74,7.2,0,0

43.956,0.31,6.13,7.2,0,0

44.016,-0.15,5.21,7.05,0,0

44.076,0.46,6.13,6.44,0,0

44.138,0.15,6.74,7.05,0,0

44.206,-0.92,6.13,6.74,0,0

44.266,-1.23,5.36,6.9,0,0

44.326,-0.77,6.13,7.51,0,0

44.4,-0.92,5.52,7.66,0,0

44.461,-1.23,5.06,7.51,0,0

44.526,-0.46,5.36,7.35,0,0

44.586,-0.61,5.98,7.81,0,0

44.651,-0.61,5.36,7.81,0,0

44.716,-0.15,5.98,7.35,0,0

44.776,0.15,6.59,7.35,0,0

44.836,-0.31,6.28,7.51,0,0

44.906,-0.31,5.36,7.05,0,0

44.966,-0.46,5.82,6.9,0,0

45.026,-0.31,5.98,7.2,0,0

45.114,0.15,5.98,6.9,0,0

45.176,-0.31,6.13,7.51,0,0

45.236,-0.46,5.98,7.51,0,0

45.296,-0.61,6.13,7.66,0,0

45.356,0.15,6.13,7.51,0,0

45.416,0.15,6.28,7.51,0,0

45.484,-0.15,5.36,7.2,0,0

45.547,0.15,5.52,6.74,0,0

45.619,-0.15,5.98,7.05,0,0

45.686,-0.31,5.82,7.05,0,0

45.746,-0.46,5.67,7.05,0,0

45.806,-0.61,5.36,6.44,0,0

45.866,-0.61,5.98,5.98,0,0

45.926,-0.92,7.05,5.98,0,0

45.986,-0.46,6.28,7.81,0,0

46.046,-0.61,4.6,7.97,0,0

46.106,1.07,7.2,6.9,0,0

46.166,-0.31,8.89,8.12,0,0

46.226,-0.15,6.28,7.81,0,0

46.286,-0.61,5.52,6.9,0,0

46.346,0.15,5.21,5.82,0,0

46.413,0.31,5.52,5.82,0,0

46.476,0.46,5.52,6.28,0,0

46.536,-0.46,6.13,6.9,0,0

46.596,-0.46,6.28,7.51,0,0

46.656,-0.61,6.74,7.81,0,0

46.716,-0.92,6.9,7.81,0,0

46.786,-0.46,5.98,7.51,0,0

46.846,0.15,5.82,6.9,0,0

46.916,0.46,5.82,6.44,0,0

46.976,0.61,5.98,6.44,0,0

47.036,1.07,6.44,6.28,0,0

47.096,0.31,6.59,5.98,0,0

47.156,0.31,6.59,6.28,0,0

47.216,-0.31,6.74,6.9,0,0

47.276,-0.15,6.59,7.81,0,0

47.336,-0.15,5.98,7.97,0,0

47.396,0.31,5.82,7.2,0,0

47.456,0.61,6.44,7.2,0,0

47.516,0.31,6.28,7.35,0,0

47.576,-0.46,5.98,7.2,0,0

47.646,0.31,6.59,7.51,0,0

47.706,1.53,6.44,6.9,0,0

47.766,1.99,6.28,6.59,0,0

47.826,1.07,6.13,5.82,0,0

47.905,0.46,6.44,6.28,0,0

47.966,0.77,6.44,6.59,0,0

48.026,1.07,6.9,6.74,0,0

48.086,1.07,7.2,7.35,0,0

48.146,0.61,6.74,6.9,0,0

48.206,1.53,6.9,6.9,0,0

48.266,1.38,6.74,6.59,0,0

48.326,1.07,5.82,6.13,0,0

48.396,0.77,6.13,5.52,0,0

48.456,0.92,6.44,6.28,0,0

48.516,0.61,6.13,6.59,0,0

48.576,0.61,6.28,6.9,0,0

48.636,0.77,6.9,7.2,0,0

48.696,0.61,6.74,7.97,0,0

48.756,0.46,6.28,7.81,0,0

48.817,1.07,6.28,7.2,0,0

48.894,0.92,5.98,6.59,0,0

48.956,0.92,6.13,6.44,0,0

49.017,0.77,5.98,5.98,0,0

49.076,0.46,6.44,6.28,0,0

49.155,0.77,6.44,7.35,0,0

49.216,1.07,6.59,7.2,0,0

49.276,0.77,6.44,6.9,0,0

49.336,0.77,6.9,7.35,0,0

49.396,0.61,6.13,8.12,0,0

49.456,1.07,6.13,6.9,0,0

49.516,0.77,5.98,6.9,0,0

49.576,0.92,6.13,6.74,0,0

49.644,1.23,6.59,6.44,0,0

49.706,0.92,6.13,6.74,0,0

49.766,0.61,6.28,5.98,0,0

49.826,0.77,6.44,6.28,0,0

49.895,1.38,6.59,7.05,0,0

49.956,1.23,6.28,6.74,0,0

50.016,1.23,6.59,6.74,0,0

50.076,1.53,6.74,7.51,0,0

50.146,1.38,6.13,6.44,0,0

50.206,1.69,6.74,6.59,0,0

50.266,1.38,6.44,6.13,0,0

50.326,0.92,5.67,5.67,0,0

50.396,1.07,6.13,5.82,0,0

50.456,0.92,6.28,6.44,0,0

50.516,0.77,6.28,5.98,0,0

50.576,0.92,7.2,7.05,0,0

50.636,0.61,6.44,7.66,0,0

50.696,0.46,6.13,7.2,0,0

50.756,0.92,6.74,7.05,0,0

50.816,1.23,6.13,6.74,0,0

50.883,1.23,5.67,6.13,0,0

50.946,0.61,6.13,6.28,0,0

51.006,0.61,6.28,6.9,0,0

51.066,0.46,6.28,6.74,0,0

51.126,0.15,6.44,7.51,0,0

51.186,0.15,6.13,7.97,0,0

51.246,0.15,6.44,7.97,0,0

51.308,0.31,6.13,8.27,0,0

51.376,0.31,5.82,7.05,0,0

51.436,0.92,6.28,7.05,0,0

51.496,0.61,5.67,7.2,0,0

51.556,0.31,5.21,7.2,0,0

51.616,0.46,6.13,7.51,0,0

51.676,0.15,5.82,7.66,0,0

51.736,-0.46,5.52,7.81,0,0

51.796,0.15,5.67,7.2,0,0

51.856,0.31,5.82,7.05,0,0

51.916,0.31,5.82,7.35,0,0

51.976,0.15,5.36,7.05,0,0

52.036,0.15,5.82,7.05,0,0

52.096,0.31,5.98,7.66,0,0

52.161,0.46,5.36,7.35,0,0

52.226,0.77,6.13,7.05,0,0

52.286,1.07,6.28,7.35,0,0

52.346,0.46,5.06,7.05,0,0

52.409,0.77,5.67,7.66,0,0

52.476,0.31,6.13,7.97,0,0

52.536,0.15,6.28,7.97,0,0

52.596,-0.15,5.82,7.97,0,0

52.666,0.15,5.67,6.44,0,0

52.726,0.46,5.98,6.59,0,0

52.786,0.61,5.06,6.74,0,0

52.846,0.46,5.36,6.13,0,0

52.916,0.61,6.74,7.35,0,0

52.976,0.46,5.98,7.97,0,0

53.036,-0.46,5.36,7.81,0,0

53.096,0.31,5.06,8.58,0,0

53.157,0.92,5.52,7.81,0,0

53.216,0.92,5.67,7.35,0,0

53.276,0.31,5.06,6.74,0,0

53.336,0.15,4.9,6.59,0,0

53.404,0.31,5.36,7.05,0,0

53.466,0.92,5.98,7.05,0,0

53.526,0.61,6.13,8.27,0,0

53.586,0.46,6.28,7.81,0,0

53.646,0.77,6.28,7.05,0,0

53.712,0.92,5.52,6.59,0,0

53.776,0.61,4.9,6.9,0,0

53.836,-0.31,5.52,7.35,0,0

53.903,0.46,5.98,8.27,0,0

53.966,0.31,5.98,7.81,0,0

54.026,0.31,5.21,7.2,0,0

54.086,0.46,5.06,7.66,0,0

54.146,0.15,4.29,7.66,0,0

54.206,-0.31,4.75,7.05,0,0

54.266,0.61,5.82,8.73,0,0

54.326,-0.77,5.36,8.58,0,0

54.395,-0.61,5.36,7.66,0,0

54.456,-1.69,6.59,6.74,0,0

54.516,-1.53,3.98,7.2,0,0

54.576,-3.68,4.44,6.13,0,0

54.636,-0.77,4.75,8.58,0,0

54.696,-2.76,5.36,8.43,0,0

54.756,-2.76,4.6,7.81,0,0

54.816,-2.45,4.75,8.89,0,0

