time,x-axis,y-axis,z-axis,Event1,Event2, ,

1279.174 s,1.99,3.37,9.65,0,0,28.6420263,77.3599158

1279.194 s,1.99,3.37,9.65,0,0,28.6420263,77.3599158

1279.214 s,2.15,3.68,9.04,0,0,28.6420263,77.3599158

1279.234 s,1.99,3.83,7.66,0,0,28.6420263,77.3599158

1279.262 s,1.99,3.83,7.66,0,0,28.6420263,77.3599158

1279.279 s,1.99,4.29,7.66,0,0,28.6420263,77.3599158

1279.296 s,2.15,4.14,7.97,0,0,28.64197032,77.35991706

1279.314 s,2.15,4.14,7.97,0,0,28.64197032,77.35991706

1279.334 s,2.15,3.83,8.12,0,0,28.64197032,77.35991706

1279.354 s,2.15,3.83,8.12,0,0,28.64197032,77.35991706

1279.374 s,2.6,3.52,8.89,0,0,28.64197032,77.35991706

1279.394 s,2.3,2.91,8.58,0,0,28.64197032,77.35991706

1279.414 s,2.3,2.91,8.58,0,0,28.64197032,77.35991706

1279.434 s,1.84,2.76,8.43,0,0,28.64197032,77.35991706

1279.454 s,1.84,2.76,8.43,0,0,28.64197032,77.35991706

1279.474 s,1.53,2.76,8.89,0,0,28.64197032,77.35991706

1279.494 s,1.07,2.6,9.19,0,0,28.64197032,77.35991706

1279.5140000000001 s,1.07,2.6,9.19,0,0,28.64197032,77.35991706

1279.534 s,0.92,2.45,8.89,0,0,28.64197032,77.35991706

1279.554 s,0.61,2.6,8.73,0,0,28.64197032,77.35991706

1279.574 s,0.61,2.6,8.73,0,0,28.64197032,77.35991706

1279.599 s,0.61,2.6,8.43,0,0,28.64197032,77.35991706

1279.617 s,0.46,2.91,8.58,0,0,28.64197032,77.35991706

1279.636 s,0.46,2.91,8.58,0,0,28.64197032,77.35991706

1279.655 s,1.07,2.91,9.19,0,0,28.64197032,77.35991706

1279.674 s,1.07,2.91,9.19,0,0,28.64197032,77.35991706

1279.694 s,1.07,2.91,8.58,0,0,28.64197032,77.35991706

1279.714 s,1.38,3.37,8.73,0,0,28.64197032,77.35991706

1279.734 s,1.38,3.37,8.73,0,0,28.64197032,77.35991706

1279.7540000000001 s,1.38,3.52,8.58,0,0,28.64197032,77.35991706

1279.7740000000001 s,1.38,3.52,8.58,0,0,28.64197032,77.35991706

1279.794 s,1.69,3.22,8.43,0,0,28.64197032,77.35991706

1279.814 s,1.69,3.37,8.73,0,0,28.64197032,77.35991706

1279.834 s,1.69,3.37,8.73,0,0,28.64197032,77.35991706

1279.854 s,1.53,3.06,8.58,0,0,28.64197032,77.35991706

1279.874 s,1.53,3.06,8.58,0,0,28.64197032,77.35991706

1279.894 s,1.23,2.45,8.27,0,0,28.64197032,77.35991706

1279.914 s,1.07,2.45,8.58,0,0,28.64197032,77.35991706

1279.934 s,1.07,2.45,8.58,0,0,28.64197032,77.35991706

1279.954 s,1.23,2.76,8.58,0,0,28.64197032,77.35991706

1279.974 s,1.07,3.52,8.73,0,0,28.64197032,77.35991706

1279.994 s,1.07,3.52,8.73,0,0,28.64197032,77.35991706

1280.0140000000001 s,1.38,3.52,9.04,0,0,28.64197032,77.35991706

1280.034 s,1.38,3.52,9.04,0,0,28.64197032,77.35991706

1280.054 s,1.38,3.06,9.19,0,0,28.64197032,77.35991706

1280.074 s,1.53,3.06,9.04,0,0,28.64197032,77.35991706

1280.094 s,1.53,3.06,9.04,0,0,28.64197032,77.35991706

1280.114 s,1.38,3.37,8.89,0,0,28.64197032,77.35991706

1280.137 s,0.77,3.52,8.27,0,0,28.64197032,77.35991706

1280.155 s,0.77,3.52,8.27,0,0,28.64197032,77.35991706

1280.174 s,0.46,3.22,8.12,0,0,28.64197032,77.35991706

1280.195 s,0.46,3.22,8.12,0,0,28.64197032,77.35991706

1280.214 s,0.61,3.22,8.27,0,0,28.64197032,77.35991706

1280.234 s,0.92,3.06,8.27,0,0,28.64197032,77.35991706

1280.261 s,0.92,3.06,8.27,0,0,28.64197032,77.35991706

1280.289 s,0.92,3.52,7.97,0,0,28.64197032,77.35991706

1280.325 s,1.07,4.6,8.27,0,0,28.64192243,77.35991426

1280.354 s,1.23,5.06,8.27,0,0,28.64192243,77.35991426

1280.374 s,1.84,4.75,8.27,0,0,28.64192243,77.35991426

1280.394 s,2.15,4.6,8.43,0,0,28.64192243,77.35991426

1280.414 s,2.15,4.6,8.43,0,0,28.64192243,77.35991426

1280.434 s,1.53,3.68,7.97,0,0,28.64192243,77.35991426

1280.454 s,1.53,3.68,7.97,0,0,28.64192243,77.35991426

1280.474 s,1.07,3.68,7.81,0,0,28.64192243,77.35991426

1280.494 s,0.92,3.83,8.58,0,0,28.64192243,77.35991426

1280.5140000000001 s,0.92,3.83,8.58,0,0,28.64192243,77.35991426

1280.534 s,0.92,3.52,8.58,0,0,28.64192243,77.35991426

1280.554 s,0.77,3.22,8.43,0,0,28.64192243,77.35991426

1280.574 s,0.77,3.22,8.43,0,0,28.64192243,77.35991426

1280.594 s,0.92,3.68,8.89,0,0,28.64192243,77.35991426

1280.614 s,0.92,3.68,8.89,0,0,28.64192243,77.35991426

1280.634 s,1.69,3.98,8.89,0,0,28.64192243,77.35991426

1280.654 s,1.99,3.98,8.73,0,0,28.64192243,77.35991426

1280.674 s,1.99,3.98,8.73,0,0,28.64192243,77.35991426

1280.694 s,1.84,3.37,8.27,0,0,28.64192243,77.35991426

1280.714 s,1.84,3.37,8.27,0,0,28.64192243,77.35991426

1280.734 s,1.38,3.52,8.27,0,0,28.64192243,77.35991426

1280.7540000000001 s,1.23,3.06,8.43,0,0,28.64192243,77.35991426

1280.7740000000001 s,1.23,3.06,8.43,0,0,28.64192243,77.35991426

1280.794 s,0.92,3.06,8.12,0,0,28.64192243,77.35991426

1280.814 s,0.61,3.06,8.12,0,0,28.64192243,77.35991426

1280.834 s,0.61,3.06,8.12,0,0,28.64192243,77.35991426

1280.854 s,0.46,3.52,8.89,0,0,28.64192243,77.35991426

1280.874 s,0.46,3.52,8.89,0,0,28.64192243,77.35991426

1280.894 s,0.77,3.68,9.19,0,0,28.64192243,77.35991426

1280.914 s,1.07,3.68,9.19,0,0,28.64192243,77.35991426

1280.943 s,0.77,3.37,8.27,0,0,28.64192243,77.35991426

1280.981 s,0.77,3.06,7.51,0,0,28.64192243,77.35991426

1281.0140000000001 s,0.92,3.68,7.81,0,0,28.64192243,77.35991426

1281.034 s,0.92,3.68,7.81,0,0,28.64192243,77.35991426

1281.054 s,1.38,4.29,8.58,0,0,28.64192243,77.35991426

1281.074 s,1.69,4.29,8.73,0,0,28.64192243,77.35991426

1281.094 s,1.69,4.29,8.73,0,0,28.64192243,77.35991426

1281.114 s,1.99,3.98,9.04,0,0,28.64192243,77.35991426

1281.137 s,1.84,3.52,8.73,0,0,28.64192243,77.35991426

1281.154 s,1.84,3.52,8.73,0,0,28.64192243,77.35991426

1281.174 s,1.53,3.37,8.27,0,0,28.64192243,77.35991426

1281.1970000000001 s,1.53,3.37,8.27,0,0,28.64192243,77.35991426

1281.214 s,1.07,3.22,8.27,0,0,28.64192243,77.35991426

1281.234 s,0.15,3.06,7.81,0,0,28.64192243,77.35991426

1281.2640000000001 s,0.15,3.06,7.81,0,0,28.64192243,77.35991426

1281.28 s,0.15,3.22,8.89,0,0,28.64192243,77.35991426

1281.301 s,0.31,3.06,9.19,0,0,28.64187992,77.35991075

1281.334 s,0.46,3.06,8.89,0,0,28.64187992,77.35991075

1281.354 s,0.46,3.06,8.89,0,0,28.64187992,77.35991075

1281.374 s,0.61,3.06,8.58,0,0,28.64187992,77.35991075

1281.394 s,0.92,3.37,8.27,0,0,28.64187992,77.35991075

1281.414 s,0.92,3.37,8.27,0,0,28.64187992,77.35991075

1281.434 s,1.38,3.98,8.27,0,0,28.64187992,77.35991075

1281.454 s,1.38,3.98,8.27,0,0,28.64187992,77.35991075

1281.474 s,1.84,4.29,8.43,0,0,28.64187992,77.35991075

1281.494 s,1.53,3.98,8.58,0,0,28.64187992,77.35991075

1281.5140000000001 s,1.53,3.98,8.58,0,0,28.64187992,77.35991075

1281.534 s,1.23,3.68,9.04,0,0,28.64187992,77.35991075

1281.554 s,1.07,3.22,8.58,0,0,28.64187992,77.35991075

1281.574 s,1.07,3.22,8.58,0,0,28.64187992,77.35991075

1281.594 s,0.61,3.06,7.66,0,0,28.64187992,77.35991075

1281.623 s,0.46,3.37,7.35,0,0,28.64187992,77.35991075

1281.6580000000001 s,0.92,4.14,7.97,0,0,28.64187992,77.35991075

1281.674 s,0.92,4.14,7.97,0,0,28.64187992,77.35991075

1281.694 s,1.84,4.6,8.58,0,0,28.64187992,77.35991075

1281.714 s,1.84,4.6,8.58,0,0,28.64187992,77.35991075

1281.734 s,2.6,4.44,9.04,0,0,28.64187992,77.35991075

1281.7540000000001 s,2.6,3.68,8.58,0,0,28.64187992,77.35991075

1281.7740000000001 s,2.6,3.68,8.58,0,0,28.64187992,77.35991075

1281.794 s,1.99,2.91,7.81,0,0,28.64187992,77.35991075

1281.814 s,1.69,3.83,7.81,0,0,28.64187992,77.35991075

1281.834 s,1.69,3.83,7.81,0,0,28.64187992,77.35991075

1281.854 s,1.69,4.6,8.27,0,0,28.64187992,77.35991075

1281.874 s,1.69,4.6,8.27,0,0,28.64187992,77.35991075

1281.894 s,1.38,4.44,8.58,0,0,28.64187992,77.35991075

1281.914 s,0.92,3.83,9.04,0,0,28.64187992,77.35991075

1281.934 s,0.92,3.83,9.04,0,0,28.64187992,77.35991075

1281.954 s,1.23,2.91,9.5,0,0,28.64187992,77.35991075

1281.974 s,0.77,2.6,8.73,0,0,28.64187992,77.35991075

1281.994 s,0.77,2.6,8.73,0,0,28.64187992,77.35991075

1282.0140000000001 s,0.77,3.06,7.97,0,0,28.64187992,77.35991075

1282.034 s,0.77,3.06,7.97,0,0,28.64187992,77.35991075

1282.054 s,0.77,3.52,7.81,0,0,28.64187992,77.35991075

1282.074 s,0.46,3.68,7.81,0,0,28.64187992,77.35991075

1282.094 s,0.46,3.68,7.81,0,0,28.64187992,77.35991075

1282.114 s,1.53,3.98,8.27,0,0,28.64187992,77.35991075

1282.134 s,1.53,3.98,8.27,0,0,28.64187992,77.35991075

1282.155 s,2.15,4.14,8.58,0,0,28.64187992,77.35991075

1282.174 s,2.6,4.44,8.73,0,0,28.64187992,77.35991075

1282.194 s,2.6,4.44,8.73,0,0,28.64187992,77.35991075

1282.214 s,2.45,4.6,8.89,0,0,28.64187992,77.35991075

1282.234 s,2.45,3.98,8.58,0,0,28.64187992,77.35991075

1282.259 s,2.45,3.98,8.58,0,0,28.64187992,77.35991075

1282.2930000000001 s,1.69,3.22,7.97,0,0,28.64187992,77.35991075

1282.317 s,0.92,2.91,7.81,0,0,28.64183461,77.35990952

1282.339 s,0.61,2.76,7.81,0,0,28.64183461,77.35990952

1282.356 s,0.61,2.76,7.81,0,0,28.64183461,77.35990952

1282.374 s,0.46,3.52,8.27,0,0,28.64183461,77.35990952

1282.394 s,1.07,4.14,9.04,0,0,28.64183461,77.35990952

1282.414 s,1.07,4.14,9.04,0,0,28.64183461,77.35990952

1282.434 s,1.84,4.29,9.35,0,0,28.64183461,77.35990952

1282.454 s,1.84,4.29,9.35,0,0,28.64183461,77.35990952

1282.474 s,1.99,4.44,9.19,0,0,28.64183461,77.35990952

1282.494 s,2.15,3.68,9.04,0,0,28.64183461,77.35990952

1282.5140000000001 s,2.15,3.68,9.04,0,0,28.64183461,77.35990952

1282.534 s,1.38,3.22,8.27,0,0,28.64183461,77.35990952

1282.554 s,0.92,3.22,7.81,0,0,28.64183461,77.35990952

1282.574 s,0.92,3.22,7.81,0,0,28.64183461,77.35990952

1282.594 s,0.61,3.22,7.66,0,0,28.64183461,77.35990952

1282.614 s,0.61,3.22,7.66,0,0,28.64183461,77.35990952

1282.634 s,0.77,3.22,7.51,0,0,28.64183461,77.35990952

1282.654 s,1.23,3.37,8.27,0,0,28.64183461,77.35990952

1282.674 s,1.23,3.37,8.27,0,0,28.64183461,77.35990952

1282.694 s,1.84,4.29,9.35,0,0,28.64183461,77.35990952

1282.714 s,1.84,4.29,9.35,0,0,28.64183461,77.35990952

1282.734 s,2.6,4.44,9.81,0,0,28.64183461,77.35990952

1282.7540000000001 s,2.45,4.29,8.89,0,0,28.64183461,77.35990952

1282.7740000000001 s,2.45,4.29,8.89,0,0,28.64183461,77.35990952

1282.794 s,1.84,3.52,7.97,0,0,28.64183461,77.35990952

1282.814 s,1.07,3.06,7.2,0,0,28.64183461,77.35990952

1282.834 s,1.07,3.06,7.2,0,0,28.64183461,77.35990952

1282.854 s,0.92,3.37,7.66,0,0,28.64183461,77.35990952

1282.874 s,0.92,3.37,7.66,0,0,28.64183461,77.35990952

1282.894 s,1.38,3.52,9.5,0,0,28.64183461,77.35990952

1282.914 s,0.77,3.52,9.5,0,0,28.64183461,77.35990952

1282.934 s,0.77,3.52,9.5,0,0,28.64183461,77.35990952

1282.959 s,0.31,2.91,9.04,0,0,28.64183461,77.35990952

1282.977 s,0.31,2.76,8.89,0,0,28.64183461,77.35990952

1282.996 s,0.31,2.76,8.89,0,0,28.64183461,77.35990952

1283.015 s,-0.15,3.22,9.04,0,0,28.64183461,77.35990952

1283.034 s,-0.15,3.22,9.04,0,0,28.64183461,77.35990952

1283.054 s,-0.31,2.76,8.73,0,0,28.64183461,77.35990952

1283.074 s,-1.07,2.3,7.81,0,0,28.64183461,77.35990952

1283.094 s,-1.07,2.3,7.81,0,0,28.64183461,77.35990952

1283.114 s,-1.38,2.3,7.2,0,0,28.64183461,77.35990952

1283.137 s,-1.69,2.76,7.2,0,0,28.64183461,77.35990952

1283.155 s,-1.69,2.76,7.2,0,0,28.64183461,77.35990952

1283.174 s,-1.84,2.76,7.51,0,0,28.64183461,77.35990952

1283.195 s,-1.84,2.76,7.51,0,0,28.64183461,77.35990952

1283.214 s,-0.46,1.99,9.81,0,0,28.64183461,77.35990952

1283.234 s,0.31,1.38,11.8,0,0,28.64183461,77.35990952

1283.2640000000001 s,0.31,1.38,11.8,0,0,28.64183461,77.35990952

1283.301 s,0.92,1.99,11.19,0,0,28.64178885,77.35990743

1283.334 s,0.92,2.91,8.58,0,0,28.64178885,77.35990743

1283.354 s,0.92,2.91,8.58,0,0,28.64178885,77.35990743

1283.374 s,0.61,3.06,7.2,0,0,28.64178885,77.35990743

1283.394 s,0.92,3.52,6.59,0,0,28.64178885,77.35990743

1283.414 s,0.92,3.52,6.59,0,0,28.64178885,77.35990743

1283.434 s,1.07,3.68,6.28,0,0,28.64178885,77.35990743

1283.454 s,1.07,3.68,6.28,0,0,28.64178885,77.35990743

1283.474 s,1.23,4.44,7.05,0,0,28.64178885,77.35990743

1283.494 s,0.92,5.21,8.73,0,0,28.64178885,77.35990743

1283.5140000000001 s,0.92,5.21,8.73,0,0,28.64178885,77.35990743

1283.534 s,1.07,4.44,10.57,0,0,28.64178885,77.35990743

1283.554 s,1.07,4.44,10.57,0,0,28.64178885,77.35990743

1283.574 s,0.46,3.22,10.57,0,0,28.64178885,77.35990743

1283.594 s,-0.31,2.45,8.89,0,0,28.64178885,77.35990743

1283.614 s,-0.31,2.45,8.89,0,0,28.64178885,77.35990743

1283.634 s,-0.61,2.45,7.97,0,0,28.64178885,77.35990743

1283.66 s,-0.92,3.37,7.66,0,0,28.64178885,77.35990743

1283.679 s,-0.92,3.37,7.66,0,0,28.64178885,77.35990743

1283.7 s,-0.46,3.68,7.97,0,0,28.64178885,77.35990743

1283.715 s,-0.46,3.68,7.97,0,0,28.64178885,77.35990743

1283.734 s,0.31,3.37,8.43,0,0,28.64178885,77.35990743

1283.7540000000001 s,0.77,3.37,9.04,0,0,28.64178885,77.35990743

1283.7740000000001 s,0.77,3.37,9.04,0,0,28.64178885,77.35990743

1283.794 s,0.92,3.37,9.5,0,0,28.64178885,77.35990743

1283.814 s,0.92,3.37,9.5,0,0,28.64178885,77.35990743

1283.834 s,0.92,3.37,9.5,0,0,28.64178885,77.35990743

1283.854 s,0.77,3.37,8.89,0,0,28.64178885,77.35990743

1283.874 s,0.77,3.37,8.89,0,0,28.64178885,77.35990743

1283.894 s,0.31,3.37,8.27,0,0,28.64178885,77.35990743

1283.914 s,0.15,3.68,8.27,0,0,28.64178885,77.35990743

1283.934 s,0.15,3.68,8.27,0,0,28.64178885,77.35990743

1283.954 s,0.31,3.52,8.73,0,0,28.64178885,77.35990743

1283.974 s,0.46,3.52,9.04,0,0,28.64178885,77.35990743

1283.994 s,0.46,3.52,9.04,0,0,28.64178885,77.35990743

1284.0140000000001 s,0.61,3.06,8.73,0,0,28.64178885,77.35990743

1284.034 s,0.61,3.06,8.73,0,0,28.64178885,77.35990743

1284.054 s,0.31,2.76,8.27,0,0,28.64178885,77.35990743

1284.074 s,0.31,2.91,7.97,0,0,28.64178885,77.35990743

1284.094 s,0.31,2.91,7.97,0,0,28.64178885,77.35990743

1284.114 s,0.31,3.52,8.43,0,0,28.64178885,77.35990743

1284.137 s,0.15,4.14,9.35,0,0,28.64178885,77.35990743

1284.154 s,0.15,4.14,9.35,0,0,28.64178885,77.35990743

1284.174 s,0.31,3.68,9.5,0,0,28.64178885,77.35990743

1284.198 s,0.31,3.68,9.5,0,0,28.64178885,77.35990743

1284.214 s,0.46,3.06,9.19,0,0,28.64178885,77.35990743

1284.234 s,0.31,2.76,8.43,0,0,28.64178885,77.35990743

1284.263 s,0.31,2.76,8.43,0,0,28.64178885,77.35990743

1284.279 s,0.31,2.76,7.51,0,0,28.64178885,77.35990743

1284.296 s,0.31,2.76,7.51,0,0,28.6417411,77.35990555

1284.317 s,0.31,3.22,7.81,0,0,28.6417411,77.35990555

1284.34 s,0.61,3.68,8.27,0,0,28.6417411,77.35990555

1284.356 s,0.61,3.68,8.27,0,0,28.6417411,77.35990555

1284.374 s,0.92,3.68,8.58,0,0,28.6417411,77.35990555

1284.394 s,1.23,3.83,9.5,0,0,28.6417411,77.35990555

1284.414 s,1.23,3.83,9.5,0,0,28.6417411,77.35990555

1284.434 s,1.53,3.83,9.81,0,0,28.6417411,77.35990555

1284.454 s,1.53,3.83,9.81,0,0,28.6417411,77.35990555

1284.474 s,1.53,3.37,8.89,0,0,28.6417411,77.35990555

1284.494 s,1.07,3.52,8.27,0,0,28.6417411,77.35990555

1284.5140000000001 s,1.07,3.52,8.27,0,0,28.6417411,77.35990555

1284.534 s,0.77,3.52,7.97,0,0,28.6417411,77.35990555

1284.554 s,0.77,3.52,7.97,0,0,28.6417411,77.35990555

1284.574 s,0.77,3.06,7.66,0,0,28.6417411,77.35990555

1284.594 s,0.61,2.91,7.97,0,0,28.6417411,77.35990555

1284.614 s,0.61,2.91,7.97,0,0,28.6417411,77.35990555

1284.634 s,0.15,3.83,8.58,0,0,28.6417411,77.35990555

1284.654 s,0.31,4.44,9.81,0,0,28.6417411,77.35990555

1284.674 s,0.31,4.44,9.81,0,0,28.6417411,77.35990555

1284.694 s,0.92,3.52,10.27,0,0,28.6417411,77.35990555

1284.714 s,0.92,3.52,10.27,0,0,28.6417411,77.35990555

1284.734 s,1.23,2.91,8.89,0,0,28.6417411,77.35990555

1284.7540000000001 s,1.07,3.37,7.81,0,0,28.6417411,77.35990555

1284.7740000000001 s,1.07,3.37,7.81,0,0,28.6417411,77.35990555

1284.794 s,0.92,4.29,7.2,0,0,28.6417411,77.35990555

1284.814 s,1.23,4.6,7.2,0,0,28.6417411,77.35990555

1284.834 s,1.23,4.6,7.2,0,0,28.6417411,77.35990555

1284.854 s,1.53,4.75,8.27,0,0,28.6417411,77.35990555

1284.874 s,1.53,4.75,8.27,0,0,28.6417411,77.35990555

1284.894 s,1.84,4.44,9.04,0,0,28.6417411,77.35990555

1284.914 s,1.69,3.98,9.04,0,0,28.6417411,77.35990555

1284.934 s,1.69,3.98,9.04,0,0,28.6417411,77.35990555

1284.954 s,0.92,3.68,8.89,0,0,28.6417411,77.35990555

1284.981 s,0.31,3.22,8.43,0,0,28.6417411,77.35990555

1284.999 s,0.31,3.22,8.43,0,0,28.6417411,77.35990555

1285.02 s,-0.46,3.37,7.81,0,0,28.6417411,77.35990555

1285.035 s,-0.46,3.37,7.81,0,0,28.6417411,77.35990555

1285.054 s,-0.31,3.22,8.27,0,0,28.6417411,77.35990555

1285.074 s,-0.15,3.83,9.35,0,0,28.6417411,77.35990555

1285.094 s,-0.15,3.83,9.35,0,0,28.6417411,77.35990555

1285.114 s,0.31,3.68,9.35,0,0,28.6417411,77.35990555

1285.137 s,0.15,3.06,8.89,0,0,28.6417411,77.35990555

1285.154 s,0.15,3.06,8.89,0,0,28.6417411,77.35990555

1285.174 s,-0.31,2.6,8.43,0,0,28.6417411,77.35990555

1285.198 s,-0.31,2.6,8.43,0,0,28.6417411,77.35990555

1285.214 s,-0.92,2.45,8.43,0,0,28.6417411,77.35990555

1285.234 s,-1.38,2.15,8.12,0,0,28.6417411,77.35990555

1285.259 s,-1.38,2.15,8.12,0,0,28.6417411,77.35990555

1285.281 s,-1.53,2.45,8.43,0,0,28.64168446,77.35991123

1285.314 s,-1.84,2.76,9.04,0,0,28.64168446,77.35991123

1285.334 s,-1.23,2.91,9.65,0,0,28.64168446,77.35991123

1285.354 s,-1.23,2.91,9.65,0,0,28.64168446,77.35991123

1285.374 s,-0.31,2.91,9.65,0,0,28.64168446,77.35991123

1285.394 s,-0.15,2.76,9.04,0,0,28.64168446,77.35991123

1285.414 s,-0.15,2.76,9.04,0,0,28.64168446,77.35991123

1285.434 s,-0.15,3.06,8.12,0,0,28.64168446,77.35991123

1285.454 s,-0.15,3.06,8.12,0,0,28.64168446,77.35991123

1285.474 s,-0.15,3.68,8.12,0,0,28.64168446,77.35991123

1285.494 s,0.15,3.98,8.43,0,0,28.64168446,77.35991123

1285.5140000000001 s,0.15,3.98,8.43,0,0,28.64168446,77.35991123

1285.534 s,0.15,3.98,9.04,0,0,28.64168446,77.35991123

1285.554 s,0.15,3.98,9.04,0,0,28.64168446,77.35991123

1285.574 s,0.46,3.52,9.5,0,0,28.64168446,77.35991123

1285.594 s,0.46,3.22,8.89,0,0,28.64168446,77.35991123

1285.614 s,0.46,3.22,8.89,0,0,28.64168446,77.35991123

1285.634 s,-0.15,2.76,8.73,0,0,28.64168446,77.35991123

1285.661 s,-0.61,2.91,8.73,0,0,28.64168446,77.35991123

1285.679 s,-0.61,2.91,8.73,0,0,28.64168446,77.35991123

1285.7 s,-0.92,2.91,8.43,0,0,28.64168446,77.35991123

1285.715 s,-0.92,2.91,8.43,0,0,28.64168446,77.35991123

1285.734 s,-0.46,2.76,8.73,0,0,28.64168446,77.35991123

1285.7540000000001 s,-0.46,3.06,8.73,0,0,28.64168446,77.35991123

1285.7740000000001 s,-0.46,3.06,8.73,0,0,28.64168446,77.35991123

1285.794 s,-0.31,3.06,9.19,0,0,28.64168446,77.35991123

1285.814 s,-0.15,2.91,9.04,0,0,28.64168446,77.35991123

1285.834 s,-0.15,2.91,9.04,0,0,28.64168446,77.35991123

1285.854 s,-0.15,2.91,8.43,0,0,28.64168446,77.35991123

1285.874 s,-0.15,2.91,8.43,0,0,28.64168446,77.35991123

1285.894 s,-0.31,3.06,8.27,0,0,28.64168446,77.35991123

1285.914 s,-0.31,3.22,8.27,0,0,28.64168446,77.35991123

1285.934 s,-0.31,3.22,8.27,0,0,28.64168446,77.35991123

1285.954 s,-0.61,3.37,8.89,0,0,28.64168446,77.35991123

1285.974 s,-0.61,3.22,9.65,0,0,28.64168446,77.35991123

1285.994 s,-0.61,3.22,9.65,0,0,28.64168446,77.35991123

1286.0140000000001 s,-0.46,2.91,9.81,0,0,28.64168446,77.35991123

1286.034 s,-0.46,2.91,9.81,0,0,28.64168446,77.35991123

1286.054 s,-0.46,2.91,9.04,0,0,28.64168446,77.35991123

1286.074 s,-0.61,2.91,8.12,0,0,28.64168446,77.35991123

1286.094 s,-0.61,2.91,8.12,0,0,28.64168446,77.35991123

1286.114 s,-0.31,2.91,7.66,0,0,28.64168446,77.35991123

1286.137 s,-0.15,3.22,7.97,0,0,28.64168446,77.35991123

1286.154 s,-0.15,3.22,7.97,0,0,28.64168446,77.35991123

1286.174 s,0.15,3.22,8.58,0,0,28.64168446,77.35991123

1286.195 s,0.15,3.22,8.58,0,0,28.64168446,77.35991123

1286.214 s,0.15,3.37,9.04,0,0,28.64168446,77.35991123

1286.234 s,-0.46,3.22,9.81,0,0,28.64168446,77.35991123

1286.2640000000001 s,-0.46,3.22,9.81,0,0,28.64168446,77.35991123

1286.28 s,-0.46,2.76,9.5,0,0,28.64168446,77.35991123

1286.298 s,-0.61,2.6,8.89,0,0,28.64162421,77.35991527

1286.316 s,-0.61,2.6,8.89,0,0,28.64162421,77.35991527

1286.338 s,-0.46,2.76,8.27,0,0,28.64162421,77.35991527

1286.356 s,-0.46,2.76,8.27,0,0,28.64162421,77.35991527

1286.3790000000001 s,-0.31,2.91,7.66,0,0,28.64162421,77.35991527

1286.415 s,-0.46,3.52,8.12,0,0,28.64162421,77.35991527

1286.434 s,-0.15,3.52,9.5,0,0,28.64162421,77.35991527

1286.454 s,-0.15,3.52,9.5,0,0,28.64162421,77.35991527

1286.474 s,-0.15,3.37,9.96,0,0,28.64162421,77.35991527

1286.494 s,-0.15,2.45,9.81,0,0,28.64162421,77.35991527

1286.5140000000001 s,-0.15,2.45,9.81,0,0,28.64162421,77.35991527

1286.534 s,-0.46,2.15,8.89,0,0,28.64162421,77.35991527

1286.554 s,-0.46,2.15,8.89,0,0,28.64162421,77.35991527

1286.574 s,-0.77,2.76,7.97,0,0,28.64162421,77.35991527

1286.594 s,-0.46,3.37,8.12,0,0,28.64162421,77.35991527

1286.614 s,-0.46,3.37,8.12,0,0,28.64162421,77.35991527

1286.634 s,-0.46,3.83,8.27,0,0,28.64162421,77.35991527

1286.654 s,0.15,3.52,8.89,0,0,28.64162421,77.35991527

1286.674 s,0.15,3.52,8.89,0,0,28.64162421,77.35991527

1286.694 s,0.61,3.52,9.19,0,0,28.64162421,77.35991527

1286.714 s,0.61,3.52,9.19,0,0,28.64162421,77.35991527

1286.734 s,0.92,3.37,9.04,0,0,28.64162421,77.35991527

1286.7540000000001 s,0.46,3.37,8.89,0,0,28.64162421,77.35991527

1286.7740000000001 s,0.46,3.37,8.89,0,0,28.64162421,77.35991527

1286.794 s,0.46,3.22,8.58,0,0,28.64162421,77.35991527

1286.814 s,0.46,2.91,8.58,0,0,28.64162421,77.35991527

1286.834 s,0.46,2.91,8.58,0,0,28.64162421,77.35991527

1286.854 s,-0.46,3.06,8.58,0,0,28.64162421,77.35991527

1286.874 s,-0.46,3.06,8.58,0,0,28.64162421,77.35991527

1286.894 s,-0.46,3.52,9.19,0,0,28.64162421,77.35991527

1286.914 s,-0.31,2.91,9.19,0,0,28.64162421,77.35991527

1286.934 s,-0.31,2.91,9.19,0,0,28.64162421,77.35991527

1286.954 s,-0.31,2.91,8.89,0,0,28.64162421,77.35991527

1286.974 s,-0.31,2.91,8.89,0,0,28.64162421,77.35991527

1287.006 s,-0.31,2.91,8.58,0,0,28.64162421,77.35991527

